FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/LIV_Crohns/AP1B1_500kb.wgt.RDat	AP1B1	22	29723669	29819168	0.0679	rs131278	 5.581	rs456285	0.00721	  3.94	 1.8602	42	42	blup	0.02380	 2.37e-04	 0.53618	5.92e-01
./fusion_twas/WEIGHTS/LIV_Crohns/CBY1_500kb.wgt.RDat	CBY1	22	39052641	39069859	0.0289	rs1980455	-2.847	rs763121	0.03905	  4.91	-2.5193	 5	 5	prs	0.04037	 2.21e-06	-2.49086	1.27e-02
./fusion_twas/WEIGHTS/LIV_Crohns/YPEL1_500kb.wgt.RDat	YPEL1	22	22051833	22090123	0.0703	rs878825	 7.203	rs710172	0.08931	  6.94	-0.4563	18	 4	enet	0.08277	 1.26e-11	-0.54459	5.86e-01
./fusion_twas/WEIGHTS/LIV_Crohns/CCDC134_500kb.wgt.RDat	CCDC134	22	42196683	42222303	0.0809	rs2073167	-5.246	rs2073167	0.07429	 -6.59	-5.2461	 2	 2	prs	0.07411	 1.52e-10	 5.01207	5.38e-07
./fusion_twas/WEIGHTS/LIV_Crohns/TRMT2A_500kb.wgt.RDat	TRMT2A	22	20099389	20104915	0.0627	rs175194	 1.827	rs175197	0.02895	 -4.50	-0.3273	10	10	enet	0.02479	 1.79e-04	-0.47805	6.33e-01
./fusion_twas/WEIGHTS/LIV_Crohns/XBP1_500kb.wgt.RDat	XBP1	22	29190543	29196585	0.0265	rs6005975	-3.759	rs5762788	0.01057	 -2.99	-2.9011	 4	 4	enet	0.00856	 1.94e-02	 1.63466	1.02e-01
./fusion_twas/WEIGHTS/LIV_Crohns/SYNGR1_500kb.wgt.RDat	SYNGR1	22	39745930	39781593	0.1769	rs12627970	 7.397	rs17298479	0.18697	  0.00	 0.7430	18	 1	lasso	0.18772	 1.62e-25	-0.10632	9.15e-01
./fusion_twas/WEIGHTS/LIV_Crohns/RP3-402G11.26_500kb.wgt.RDat	RP3-402G11.26	22	50637519	50638976	0.0564	rs138820	 3.056	rs12169319	0.00330	 -3.11	-0.1795	 9	 9	enet	0.02832	 6.60e-05	 1.29534	1.95e-01
./fusion_twas/WEIGHTS/LIV_Crohns/CTA-85E5.10_500kb.wgt.RDat	CTA-85E5.10	22	30404731	30476469	0.1278	rs714027	 7.273	rs12537	0.06952	 -6.36	 6.8195	79	79	prs	0.07600	 8.85e-11	-4.19778	2.70e-05
./fusion_twas/WEIGHTS/LIV_Crohns/SMARCB1_500kb.wgt.RDat	SMARCB1	22	24129150	24176703	0.3524	rs738791	 1.806	rs738791	0.19504	-10.05	 1.8061	 7	 7	enet	0.30495	 3.21e-43	-1.31199	1.90e-01
