FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/LIV_Crohns/TP53I3_500kb.wgt.RDat	TP53I3	2	2.43e+07	2.43e+07	0.4691	rs10185680	  1.990	rs10185680	 0.141014	 -8.62	  1.99025	  3	  3	blup	0.19764	 6.44e-27	 -2.48382	1.30e-02
./fusion_twas/WEIGHTS/LIV_Crohns/MRPL35_500kb.wgt.RDat	MRPL35	2	8.64e+07	8.64e+07	0.0626	rs7598787	  3.130	rs17618119	 0.047140	 -5.14	 -1.13873	  6	  6	blup	0.04688	 3.51e-07	  0.32101	7.48e-01
./fusion_twas/WEIGHTS/LIV_Crohns/WDR35_500kb.wgt.RDat	WDR35	2	2.01e+07	2.02e+07	0.0655	rs7601441	  2.191	rs7589798	 0.030507	 -4.43	 -0.85512	 11	  7	enet	0.04542	 5.32e-07	  1.29165	1.96e-01
./fusion_twas/WEIGHTS/LIV_Crohns/GCC2_500kb.wgt.RDat	GCC2	2	1.09e+08	1.09e+08	0.0415	rs260698	 -1.066	rs260698	 0.007028	  3.58	 -1.06612	  3	  3	enet	0.02204	 3.91e-04	 -0.59460	5.52e-01
./fusion_twas/WEIGHTS/LIV_Crohns/PASK_500kb.wgt.RDat	PASK	2	2.42e+08	2.42e+08	0.0454	rs10933621	  2.758	rs10933621	 0.012107	  0.00	  2.75846	 23	  1	lasso	0.02690	 9.86e-05	  0.12409	9.01e-01
./fusion_twas/WEIGHTS/LIV_Crohns/EIF4E2_500kb.wgt.RDat	EIF4E2	2	2.33e+08	2.33e+08	0.0925	rs7571154	 -0.303	rs1881492	 0.025011	 -3.91	  0.07137	  6	  6	blup	0.02958	 4.63e-05	  0.09517	9.24e-01
./fusion_twas/WEIGHTS/LIV_Crohns/ALMS1_500kb.wgt.RDat	ALMS1	2	7.36e+07	7.38e+07	0.0399	rs6749680	  1.370	rs6546862	 0.067193	  6.22	  1.12919	  6	  1	lasso	0.06600	 1.55e-09	  1.12919	2.59e-01
./fusion_twas/WEIGHTS/LIV_Crohns/PROM2_500kb.wgt.RDat	PROM2	2	9.59e+07	9.60e+07	0.0127	rs4241315	  0.414	rs4241315	 0.014158	 -3.04	  0.41432	  2	  2	prs	0.01198	 7.05e-03	 -0.34052	7.33e-01
./fusion_twas/WEIGHTS/LIV_Crohns/AAMP_500kb.wgt.RDat	AAMP	2	2.19e+08	2.19e+08	0.0220	rs10932766	  6.439	rs6729308	 0.020464	  0.00	  1.66314	 39	 39	prs	0.03288	 1.82e-05	 -6.50025	8.02e-11
./fusion_twas/WEIGHTS/LIV_Crohns/LONRF2_500kb.wgt.RDat	LONRF2	2	1.01e+08	1.01e+08	0.1426	rs9308833	  3.930	rs11685401	 0.091274	 -7.08	 -0.65134	 83	 38	enet	0.08420	 8.30e-12	  1.90464	5.68e-02
