FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/LIV_Crohns/TLN2_500kb.wgt.RDat	TLN2	15	6.27e+07	6.31e+07	0.0465	rs2899680	 2.331	rs1960143	 0.010961	 -3.61	-1.7505	11	11	prs	0.0264	1.14e-04	-1.36688	1.72e-01
./fusion_twas/WEIGHTS/LIV_Crohns/NUSAP1_500kb.wgt.RDat	NUSAP1	15	4.16e+07	4.17e+07	0.0309	rs11635906	-1.400	rs11635906	 0.046746	  5.06	-1.4003	 5	 5	prs	0.0481	2.49e-07	-0.65948	5.10e-01
./fusion_twas/WEIGHTS/LIV_Crohns/CTSH_500kb.wgt.RDat	CTSH	15	7.92e+07	7.92e+07	0.5439	rs16970344	-2.043	rs12148472	 0.446194	-15.17	-0.2152	28	 3	lasso	0.5180	1.14e-84	 0.50202	6.16e-01
./fusion_twas/WEIGHTS/LIV_Crohns/HERC1_500kb.wgt.RDat	HERC1	15	6.39e+07	6.41e+07	0.0362	rs11631047	-2.744	rs11852815	 0.023598	  3.98	-1.1212	 7	 7	prs	0.0286	6.09e-05	-1.51877	1.29e-01
./fusion_twas/WEIGHTS/LIV_Crohns/TM6SF1_500kb.wgt.RDat	TM6SF1	15	8.38e+07	8.38e+07	0.0275	rs1877241	 2.987	rs1877241	 0.008809	 -2.80	 2.9873	 4	 3	enet	0.0170	1.67e-03	-2.02683	4.27e-02
./fusion_twas/WEIGHTS/LIV_Crohns/SPPL2A_500kb.wgt.RDat	SPPL2A	15	5.10e+07	5.11e+07	0.0191	rs3803369	 2.082	rs2414099	 0.008951	  3.13	-0.8653	 4	 4	prs	0.0183	1.12e-03	 0.64508	5.19e-01
./fusion_twas/WEIGHTS/LIV_Crohns/C15orf57_500kb.wgt.RDat	C15orf57	15	4.08e+07	4.09e+07	0.1447	rs2034650	-1.005	rs733299	 0.150114	  8.86	 0.6858	 5	 2	lasso	0.1497	2.65e-20	 0.67068	5.02e-01
./fusion_twas/WEIGHTS/LIV_Crohns/PSMA4_500kb.wgt.RDat	PSMA4	15	7.88e+07	7.88e+07	0.0672	rs16970344	-2.043	rs1051730	 0.000805	  3.12	 0.1389	28	28	blup	0.0436	8.98e-07	-1.07333	2.83e-01
./fusion_twas/WEIGHTS/LIV_Crohns/DIS3L_500kb.wgt.RDat	DIS3L	15	6.66e+07	6.66e+07	0.0664	rs7165083	-1.939	rs7165083	 0.055132	 -5.53	-1.9386	 3	 3	prs	0.0518	8.69e-08	 1.87446	6.09e-02
./fusion_twas/WEIGHTS/LIV_Crohns/LIPC_500kb.wgt.RDat	LIPC	15	5.87e+07	5.89e+07	0.0887	rs16940213	 1.989	rs4622454	 0.034591	 -4.41	 0.4348	19	 4	lasso	0.0572	1.92e-08	-1.12159	2.62e-01
./fusion_twas/WEIGHTS/LIV_Crohns/WDR72_500kb.wgt.RDat	WDR72	15	5.38e+07	5.41e+07	0.1048	rs8030348	 2.879	rs4332691	 0.094222	 -7.03	 1.0941	11	11	blup	0.0967	2.17e-13	 1.01843	3.08e-01
./fusion_twas/WEIGHTS/LIV_Crohns/HEXA_500kb.wgt.RDat	HEXA	15	7.26e+07	7.27e+07	0.0166	rs10518987	-1.649	rs10518987	 0.021749	 -3.58	-1.6486	 3	 3	blup	0.0205	6.11e-04	 2.03750	4.16e-02
./fusion_twas/WEIGHTS/LIV_Crohns/LACTB_500kb.wgt.RDat	LACTB	15	6.34e+07	6.34e+07	0.0232	rs11631047	-2.744	rs11631047	 0.011556	 -3.75	-2.7438	 9	 9	prs	0.0148	3.12e-03	 1.31635	1.88e-01
./fusion_twas/WEIGHTS/LIV_Crohns/RP11-2E17.1_500kb.wgt.RDat	RP11-2E17.1	15	8.05e+07	8.05e+07	0.0274	rs7179532	-3.732	rs12148329	-0.000959	 -3.14	-1.2823	14	14	prs	0.0236	2.54e-04	 3.59344	3.26e-04
./fusion_twas/WEIGHTS/LIV_Crohns/AKAP13_500kb.wgt.RDat	AKAP13	15	8.59e+07	8.63e+07	0.0196	rs2946365	-4.610	rs338499	 0.019325	 -3.98	 2.4985	10	 1	lasso	0.0113	8.54e-03	-2.49846	1.25e-02
./fusion_twas/WEIGHTS/LIV_Crohns/LRRK1_500kb.wgt.RDat	LRRK1	15	1.01e+08	1.02e+08	0.0507	rs7170683	 5.027	rs7170683	 0.039641	 -4.74	 5.0274	 3	 2	lasso	0.0382	4.08e-06	-5.03685	4.73e-07
./fusion_twas/WEIGHTS/LIV_Crohns/GOLGA6L5P_500kb.wgt.RDat	GOLGA6L5P	15	8.51e+07	8.51e+07	0.0245	rs3825875	-0.521	rs2292188	 0.022538	  3.94	-0.3182	 3	 1	enet	0.0199	7.26e-04	-0.31816	7.50e-01
./fusion_twas/WEIGHTS/LIV_Crohns/ZFYVE19_500kb.wgt.RDat	ZFYVE19	15	4.11e+07	4.11e+07	0.1686	rs8025916	-1.087	rs733299	 0.143402	 -8.69	 0.6858	 4	 3	enet	0.1668	1.27e-22	-0.73848	4.60e-01
./fusion_twas/WEIGHTS/LIV_Crohns/LINC00924_500kb.wgt.RDat	LINC00924	15	9.60e+07	9.61e+07	0.0467	rs12595031	-2.312	rs1457853	 0.012213	  3.94	 1.1410	 5	 4	enet	0.0443	7.31e-07	-0.80922	4.18e-01
./fusion_twas/WEIGHTS/LIV_Crohns/RPP25_500kb.wgt.RDat	RPP25	15	7.52e+07	7.52e+07	0.0242	rs936229	-1.621	rs7162232	 0.018839	  3.33	-1.2243	 5	 5	prs	0.0176	1.38e-03	-1.35530	1.75e-01
./fusion_twas/WEIGHTS/LIV_Crohns/RP11-209K10.2_500kb.wgt.RDat	RP11-209K10.2	15	5.31e+07	5.31e+07	0.1339	rs1693531	-1.548	rs2120442	 0.164530	 -9.34	-0.4358	 8	 3	lasso	0.1657	1.79e-22	 0.65416	5.13e-01
./fusion_twas/WEIGHTS/LIV_Crohns/TPM1_500kb.wgt.RDat	TPM1	15	6.33e+07	6.34e+07	0.0519	rs11631047	-2.744	rs1972041	 0.025120	  3.89	 2.0323	 7	 5	enet	0.0214	4.71e-04	 1.08216	2.79e-01
./fusion_twas/WEIGHTS/LIV_Crohns/BBS4_500kb.wgt.RDat	BBS4	15	7.30e+07	7.30e+07	0.0751	rs10518987	-1.649	rs9460	 0.056420	 -5.83	 0.5545	 4	 1	lasso	0.0530	6.32e-08	-0.55445	5.79e-01
./fusion_twas/WEIGHTS/LIV_Crohns/HOMER2_500kb.wgt.RDat	HOMER2	15	8.35e+07	8.37e+07	0.1127	rs1877241	 2.987	rs2046071	 0.018705	  4.06	 0.8415	 3	 3	enet	0.0555	3.03e-08	-1.44876	1.47e-01
./fusion_twas/WEIGHTS/LIV_Crohns/APH1B_500kb.wgt.RDat	APH1B	15	6.36e+07	6.36e+07	0.0304	rs11631047	-2.744	rs7163368	 0.000960	 -3.71	 0.4151	 7	 7	prs	0.0107	1.04e-02	 0.53891	5.90e-01
./fusion_twas/WEIGHTS/LIV_Crohns/SRP14_500kb.wgt.RDat	SRP14	15	4.03e+07	4.03e+07	0.0598	rs2034650	-1.005	rs8026641	 0.060807	 -5.82	 0.1263	 6	 1	lasso	0.0586	1.29e-08	-0.12634	8.99e-01
./fusion_twas/WEIGHTS/LIV_Crohns/CHP1_500kb.wgt.RDat	CHP1	15	4.15e+07	4.16e+07	0.0339	rs11635906	-1.400	rs28493702	 0.026266	 -3.84	-0.9109	 4	 4	blup	0.0304	3.65e-05	 1.97714	4.80e-02
./fusion_twas/WEIGHTS/LIV_Crohns/CYP11A1_500kb.wgt.RDat	CYP11A1	15	7.46e+07	7.47e+07	0.0614	rs936229	-1.621	rs3803463	 0.042847	  4.85	 0.7816	11	11	blup	0.0417	1.51e-06	 1.19674	2.31e-01
./fusion_twas/WEIGHTS/LIV_Crohns/RSL24D1_500kb.wgt.RDat	RSL24D1	15	5.55e+07	5.55e+07	0.0213	rs10518784	-2.281	rs515341	 0.008070	  3.37	-0.2440	 7	 3	enet	0.0182	1.16e-03	-0.78803	4.31e-01
