FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/LIV_Crohns/DNASE1L3_500kb.wgt.RDat	DNASE1L3	3	5.82e+07	5.82e+07	0.0731	rs4681690	-2.530	rs3772985	 0.03603	 -4.51	-0.1864	48	48	blup	0.04981	1.54e-07	-0.2792	7.80e-01
./fusion_twas/WEIGHTS/LIV_Crohns/CCR5_500kb.wgt.RDat	CCR5	3	4.64e+07	4.64e+07	0.0333	rs3092962	-3.799	rs7645716	 0.02219	 -3.91	 1.6695	97	97	prs	0.01901	9.27e-04	-1.1341	2.57e-01
./fusion_twas/WEIGHTS/LIV_Crohns/ACAD9_500kb.wgt.RDat	ACAD9	3	1.29e+08	1.29e+08	0.2276	rs4384970	-2.098	rs4384970	 0.07537	  6.32	-2.0984	12	12	blup	0.08532	6.00e-12	-2.3105	2.09e-02
./fusion_twas/WEIGHTS/LIV_Crohns/MFN1_500kb.wgt.RDat	MFN1	3	1.79e+08	1.79e+08	0.0689	rs13083369	-2.766	rs2032700	 0.02467	 -3.90	-1.4872	 3	 3	blup	0.02092	5.37e-04	 0.6478	5.17e-01
./fusion_twas/WEIGHTS/LIV_Crohns/CACNA2D2_500kb.wgt.RDat	CACNA2D2	3	5.04e+07	5.05e+07	0.1131	rs2023953	 6.431	rs739431	 0.05279	 -5.69	 0.7272	74	11	enet	0.05842	1.34e-08	-1.6947	9.01e-02
./fusion_twas/WEIGHTS/LIV_Crohns/IFRD2_500kb.wgt.RDat	IFRD2	3	5.03e+07	5.03e+07	0.0413	rs7629936	-6.755	rs709210	 0.02346	 -4.37	-0.3344	77	77	blup	0.01867	1.02e-03	 4.6915	2.71e-06
./fusion_twas/WEIGHTS/LIV_Crohns/WNT5A_500kb.wgt.RDat	WNT5A	3	5.55e+07	5.55e+07	0.0854	rs358803	 3.833	rs1160047	 0.04701	  5.27	-0.9439	12	 2	lasso	0.06738	1.05e-09	-2.7917	5.24e-03
./fusion_twas/WEIGHTS/LIV_Crohns/GORASP1_500kb.wgt.RDat	GORASP1	3	3.91e+07	3.91e+07	0.0804	rs1050592	 5.120	rs9868689	 0.02733	 -3.97	-3.3484	11	11	enet	0.03474	1.08e-05	-0.1603	8.73e-01
./fusion_twas/WEIGHTS/LIV_Crohns/PLXND1_500kb.wgt.RDat	PLXND1	3	1.29e+08	1.29e+08	0.1616	rs6765930	 1.920	rs16862624	 0.06737	  6.10	-0.4213	10	10	blup	0.07895	3.79e-11	 0.0723	9.42e-01
./fusion_twas/WEIGHTS/LIV_Crohns/SPCS1_500kb.wgt.RDat	SPCS1	3	5.27e+07	5.27e+07	0.0683	rs1811351	 3.472	rs3755806	 0.11740	  8.39	-1.1121	13	13	prs	0.11630	6.67e-16	-2.3336	1.96e-02
