FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/LIV_Crohns/NEIL2_500kb.wgt.RDat	NEIL2	8	1.16e+07	1.16e+07	0.2052	rs12677326	 2.880	rs3735814	 0.113212	  7.83	 0.5775	 96	 3	lasso	0.11616	6.95e-16	 0.7667	0.44329
./fusion_twas/WEIGHTS/LIV_Crohns/ENPP2_500kb.wgt.RDat	ENPP2	8	1.21e+08	1.21e+08	0.0344	rs13253204	-2.016	rs9297602	 0.019935	  3.46	-1.7859	 12	 6	enet	0.01460	3.29e-03	-2.4786	0.01319
./fusion_twas/WEIGHTS/LIV_Crohns/RP11-760H22.2_500kb.wgt.RDat	RP11-760H22.2	8	1.21e+08	1.21e+08	0.0193	rs9297602	-1.786	rs9297602	 0.022843	 -3.58	-1.7859	  5	 2	lasso	0.01720	1.56e-03	 1.7137	0.08659
./fusion_twas/WEIGHTS/LIV_Crohns/LYNX1_500kb.wgt.RDat	LYNX1	8	1.44e+08	1.44e+08	0.1949	rs11167137	 1.980	rs10216533	 0.185303	-10.41	-0.0434	  5	 5	blup	0.24045	3.77e-33	-0.1293	0.89715
./fusion_twas/WEIGHTS/LIV_Crohns/NAT2_500kb.wgt.RDat	NAT2	8	1.82e+07	1.83e+07	0.0225	rs11993467	-1.799	rs10103029	 0.023447	  4.10	-0.2760	 12	 2	lasso	0.02968	4.49e-05	-0.2765	0.78219
./fusion_twas/WEIGHTS/LIV_Crohns/SMIM19_500kb.wgt.RDat	SMIM19	8	4.24e+07	4.24e+07	0.1856	rs4368963	 2.302	rs4368963	 0.158581	  9.10	 2.3017	  3	 3	enet	0.16172	6.28e-22	 2.0209	0.04329
./fusion_twas/WEIGHTS/LIV_Crohns/CPSF1_500kb.wgt.RDat	CPSF1	8	1.46e+08	1.46e+08	0.3680	rs9720889	-2.900	rs7016335	 0.353000	-13.50	-1.3043	  6	 6	enet	0.36111	9.04e-53	 1.3197	0.18694
./fusion_twas/WEIGHTS/LIV_Crohns/C8orf46_500kb.wgt.RDat	C8orf46	8	6.74e+07	6.74e+07	0.1401	rs10957373	 3.553	rs12541132	 0.097553	  7.26	-1.2299	  9	 8	enet	0.14206	2.77e-19	-2.2508	0.02440
./fusion_twas/WEIGHTS/LIV_Crohns/RECQL4_500kb.wgt.RDat	RECQL4	8	1.46e+08	1.46e+08	0.0925	rs9720889	-2.900	rs4925813	 0.067219	 -5.99	 0.3570	  8	 3	enet	0.07409	1.53e-10	-0.0364	0.97095
./fusion_twas/WEIGHTS/LIV_Crohns/CLDN23_500kb.wgt.RDat	CLDN23	8	8.56e+06	8.56e+06	0.0489	rs1039917	 1.009	rs2948286	 0.053992	  5.36	 0.7602	 11	 3	lasso	0.05400	4.70e-08	 0.8786	0.37962
./fusion_twas/WEIGHTS/LIV_Crohns/ZNF596_500kb.wgt.RDat	ZNF596	8	1.82e+05	1.97e+05	0.0232	rs10087419	 2.252	rs3008295	 0.027037	  4.03	 0.2368	  5	 2	lasso	0.02464	1.87e-04	 0.2381	0.81180
./fusion_twas/WEIGHTS/LIV_Crohns/TRAM1_500kb.wgt.RDat	TRAM1	8	7.15e+07	7.15e+07	0.0773	rs10106461	 1.943	rs17686482	 0.045141	  5.05	-1.6199	 14	14	blup	0.04252	1.20e-06	-1.2565	0.20894
./fusion_twas/WEIGHTS/LIV_Crohns/ADHFE1_500kb.wgt.RDat	ADHFE1	8	6.73e+07	6.74e+07	0.1475	rs10957373	 3.553	rs12675850	 0.115517	  7.83	 2.9556	  9	 9	prs	0.15713	2.63e-21	 2.8210	0.00479
./fusion_twas/WEIGHTS/LIV_Crohns/BIN3_500kb.wgt.RDat	BIN3	8	2.25e+07	2.25e+07	0.0267	rs7833266	-4.082	rs11776549	 0.047640	  5.12	 1.0266	  9	 2	lasso	0.04349	9.15e-07	 1.0431	0.29692
./fusion_twas/WEIGHTS/LIV_Crohns/CSGALNACT1_500kb.wgt.RDat	CSGALNACT1	8	1.93e+07	1.96e+07	0.0812	rs11204068	-1.826	rs13258090	 0.041610	  5.08	-0.6494	 23	 3	lasso	0.03839	3.86e-06	-1.4128	0.15772
./fusion_twas/WEIGHTS/LIV_Crohns/TUSC3_500kb.wgt.RDat	TUSC3	8	1.53e+07	1.56e+07	0.0284	rs2721216	-1.940	rs2721216	 0.024765	  3.92	-1.9398	  5	 1	lasso	0.02241	3.52e-04	-1.9398	0.05241
./fusion_twas/WEIGHTS/LIV_Crohns/WISP1_500kb.wgt.RDat	WISP1	8	1.34e+08	1.34e+08	0.0443	rs6992383	-3.076	rs2979040	 0.049019	 -5.42	-0.9010	 16	 3	enet	0.04453	6.83e-07	 0.8677	0.38558
./fusion_twas/WEIGHTS/LIV_Crohns/ZNF696_500kb.wgt.RDat	ZNF696	8	1.44e+08	1.44e+08	0.0267	rs369051	 1.223	rs369051	 0.028479	 -3.94	 1.2230	  2	 1	lasso	0.02833	6.58e-05	-1.2230	0.22131
./fusion_twas/WEIGHTS/LIV_Crohns/SH2D4A_500kb.wgt.RDat	SH2D4A	8	1.92e+07	1.93e+07	0.0655	rs11204068	-1.826	rs7357583	 0.054410	  5.59	 0.4925	 22	 9	enet	0.03313	1.70e-05	 0.7974	0.42522
./fusion_twas/WEIGHTS/LIV_Crohns/CCAR2_500kb.wgt.RDat	CCAR2	8	2.25e+07	2.25e+07	0.0220	rs7833266	-4.082	rs11136092	 0.027183	  4.18	 1.1771	  8	 2	enet	0.02606	1.25e-04	 1.1421	0.25343
./fusion_twas/WEIGHTS/LIV_Crohns/C8orf49_500kb.wgt.RDat	C8orf49	8	1.16e+07	1.16e+07	0.2022	rs12677326	 2.880	rs10098874	 0.071866	 -6.28	-0.5078	 98	 3	lasso	0.09506	3.53e-13	 0.4780	0.63263
./fusion_twas/WEIGHTS/LIV_Crohns/ERICH1_500kb.wgt.RDat	ERICH1	8	5.65e+05	6.88e+05	0.0542	rs10087419	 2.252	rs17752041	-0.000519	  2.94	 0.7771	 10	 8	enet	0.01032	1.15e-02	-0.8423	0.39963
./fusion_twas/WEIGHTS/LIV_Crohns/TMEM68_500kb.wgt.RDat	TMEM68	8	5.66e+07	5.67e+07	0.0774	rs4386955	-2.255	rs7834615	 0.007274	  3.42	-0.7404	 49	17	enet	0.00966	1.40e-02	 0.4273	0.66920
./fusion_twas/WEIGHTS/LIV_Crohns/TRPS1_500kb.wgt.RDat	TRPS1	8	1.16e+08	1.17e+08	0.0492	rs2946337	 3.431	rs1483582	 0.040957	  5.45	-1.2921	  8	 3	lasso	0.05816	1.45e-08	-1.0846	0.27809
./fusion_twas/WEIGHTS/LIV_Crohns/ZDHHC2_500kb.wgt.RDat	ZDHHC2	8	1.70e+07	1.71e+07	0.0681	rs1604375	-1.557	rs2904674	 0.051118	  5.48	-0.5626	 12	 8	enet	0.04232	1.27e-06	-0.3427	0.73180
./fusion_twas/WEIGHTS/LIV_Crohns/LACTB2_500kb.wgt.RDat	LACTB2	8	7.15e+07	7.16e+07	0.1084	rs10106461	 1.943	rs7845516	 0.151958	 -9.02	-0.8649	 14	 8	enet	0.17246	2.12e-23	 0.2214	0.82482
./fusion_twas/WEIGHTS/LIV_Crohns/GGH_500kb.wgt.RDat	GGH	8	6.39e+07	6.40e+07	0.1585	rs11988063	-2.042	rs1031553	 0.093186	  7.10	 0.4430	  9	 7	enet	0.11392	1.35e-15	 1.2196	0.22263
./fusion_twas/WEIGHTS/LIV_Crohns/RP11-10A14.4_500kb.wgt.RDat	RP11-10A14.4	8	9.01e+06	9.03e+06	0.1212	rs6601327	 2.161	rs983309	 0.040145	  5.79	-1.3272	 16	16	blup	0.07675	7.14e-11	-1.1391	0.25466
./fusion_twas/WEIGHTS/LIV_Crohns/C8orf33_500kb.wgt.RDat	C8orf33	8	1.46e+08	1.46e+08	0.0467	rs6599566	 2.755	rs6599566	 0.055952	  5.54	 2.7550	  6	 3	enet	0.04989	1.50e-07	 2.2593	0.02387
./fusion_twas/WEIGHTS/LIV_Crohns/AGPAT5_500kb.wgt.RDat	AGPAT5	8	6.57e+06	6.62e+06	0.0344	rs2916708	 1.980	rs1559746	 0.031386	  4.32	 0.5036	 10	 1	lasso	0.02789	7.46e-05	 0.5036	0.61457
./fusion_twas/WEIGHTS/LIV_Crohns/SULF1_500kb.wgt.RDat	SULF1	8	7.04e+07	7.06e+07	0.0468	rs10110141	 1.508	rs2380584	 0.016345	  3.48	 1.3368	  7	 2	lasso	0.01194	7.15e-03	 1.1496	0.25030
./fusion_twas/WEIGHTS/LIV_Crohns/AC083843.1_500kb.wgt.RDat	AC083843.1	8	1.36e+08	1.36e+08	0.0525	rs1596959	-2.265	rs2205362	 0.040676	 -5.02	 1.8935	  7	 3	lasso	0.03366	1.46e-05	-1.8597	0.06293
./fusion_twas/WEIGHTS/LIV_Crohns/FAM86B3P_500kb.wgt.RDat	FAM86B3P	8	8.09e+06	8.10e+06	0.0309	rs2948286	 0.760	rs10097659	 0.011039	  4.14	-0.1284	  3	 3	prs	0.03022	3.86e-05	 0.5189	0.60383
./fusion_twas/WEIGHTS/LIV_Crohns/NRG1_500kb.wgt.RDat	NRG1	8	3.15e+07	3.26e+07	0.1123	rs4403369	-2.297	rs2439292	 0.083167	 -6.63	 0.0987	  5	 2	lasso	0.08050	2.42e-11	-0.1445	0.88508
./fusion_twas/WEIGHTS/LIV_Crohns/EPHX2_500kb.wgt.RDat	EPHX2	8	2.73e+07	2.74e+07	0.0245	rs12679874	-4.528	rs12679874	 0.001824	 -2.45	-4.5279	  3	 3	prs	0.01329	4.82e-03	 1.8905	0.05869
./fusion_twas/WEIGHTS/LIV_Crohns/TNKS_500kb.wgt.RDat	TNKS	8	9.41e+06	9.64e+06	0.2218	rs11993663	 2.354	rs4240625	 0.031598	  5.89	 0.3807	 15	15	blup	0.16319	3.96e-22	 1.5263	0.12692
./fusion_twas/WEIGHTS/LIV_Crohns/EIF3E_500kb.wgt.RDat	EIF3E	8	1.09e+08	1.09e+08	0.0143	rs1874679	-0.983	rs661036	 0.017047	 -3.42	-0.4842	  7	 7	prs	0.01951	8.02e-04	 0.5462	0.58493
./fusion_twas/WEIGHTS/LIV_Crohns/C8orf82_500kb.wgt.RDat	C8orf82	8	1.46e+08	1.46e+08	0.0423	rs9720889	-2.900	rs4925813	 0.002373	  3.50	 0.3570	  8	 8	blup	0.02068	5.75e-04	 0.3819	0.70251
./fusion_twas/WEIGHTS/LIV_Crohns/SOX7_500kb.wgt.RDat	SOX7	8	1.06e+07	1.07e+07	0.1288	rs6601522	 2.751	rs6601521	 0.045052	 -5.58	 2.6537	109	 4	lasso	0.06339	3.27e-09	-2.0890	0.03671
./fusion_twas/WEIGHTS/LIV_Crohns/LYN_500kb.wgt.RDat	LYN	8	5.68e+07	5.69e+07	0.0706	rs4386955	-2.255	rs982330	 0.002059	  0.00	-1.7558	 44	17	enet	0.00583	4.45e-02	 0.4812	0.63038
./fusion_twas/WEIGHTS/LIV_Crohns/RP11-115J16.1_500kb.wgt.RDat	RP11-115J16.1	8	9.11e+06	9.27e+06	0.2864	rs13273033	 2.222	rs983309	 0.143272	 -9.51	-1.3272	 17	 9	enet	0.21814	7.36e-30	 1.1074	0.26811
./fusion_twas/WEIGHTS/LIV_Crohns/OSGIN2_500kb.wgt.RDat	OSGIN2	8	9.09e+07	9.09e+07	0.0200	rs10094579	-5.436	rs13312971	 0.006543	  2.92	 0.6263	  3	 3	prs	0.01411	3.79e-03	-2.9285	0.00341
./fusion_twas/WEIGHTS/LIV_Crohns/MYOM2_500kb.wgt.RDat	MYOM2	8	1.99e+06	2.11e+06	0.0917	rs17064417	-1.716	rs1866717	 0.091655	 -7.00	-1.4517	  6	 2	lasso	0.08911	2.00e-12	 1.3160	0.18818
./fusion_twas/WEIGHTS/LIV_Crohns/SLC20A2_500kb.wgt.RDat	SLC20A2	8	4.23e+07	4.24e+07	0.1117	rs4368963	 2.302	rs4368963	 0.091064	 -6.99	 2.3017	  3	 2	enet	0.09116	1.10e-12	-2.1886	0.02863
./fusion_twas/WEIGHTS/LIV_Crohns/DPYS_500kb.wgt.RDat	DPYS	8	1.05e+08	1.05e+08	0.0307	rs1545699	 2.324	rs875503	 0.000999	  2.69	 0.9181	  5	 5	blup	0.00808	2.24e-02	 1.3560	0.17511
./fusion_twas/WEIGHTS/LIV_Crohns/SCARA5_500kb.wgt.RDat	SCARA5	8	2.77e+07	2.79e+07	0.0739	rs12679874	-4.528	rs1001866	 0.020047	 -4.56	 0.3164	  6	 4	enet	0.05482	3.73e-08	 0.5561	0.57814
./fusion_twas/WEIGHTS/LIV_Crohns/KIAA1456_500kb.wgt.RDat	KIAA1456	8	1.28e+07	1.29e+07	0.2521	rs4831834	 2.823	rs11779957	 0.219127	 10.69	-0.5858	 10	 2	lasso	0.20979	1.19e-28	-0.7694	0.44166
./fusion_twas/WEIGHTS/LIV_Crohns/SLC39A4_500kb.wgt.RDat	SLC39A4	8	1.46e+08	1.46e+08	0.1012	rs9720889	-2.900	rs9720889	 0.040041	  0.00	-2.8999	  7	 6	enet	0.07463	1.31e-10	 0.1788	0.85809
./fusion_twas/WEIGHTS/LIV_Crohns/UQCRB_500kb.wgt.RDat	UQCRB	8	9.72e+07	9.72e+07	0.0225	rs893225	 2.361	rs2052380	 0.017343	 -3.46	 0.7545	  3	 1	lasso	0.01469	3.20e-03	-0.7545	0.45057
./fusion_twas/WEIGHTS/LIV_Crohns/MTFR1_500kb.wgt.RDat	MTFR1	8	6.66e+07	6.67e+07	0.0567	rs2056052	-3.037	rs17396080	 0.025044	  5.00	-1.0515	 10	 4	enet	0.05181	8.73e-08	-0.9816	0.32629
./fusion_twas/WEIGHTS/LIV_Crohns/ASAP1_500kb.wgt.RDat	ASAP1	8	1.31e+08	1.31e+08	0.0285	rs1865223	 4.181	rs10956511	 0.016641	  3.91	 2.4635	 15	 2	lasso	0.02589	1.31e-04	 1.6545	0.09802
./fusion_twas/WEIGHTS/LIV_Crohns/ZNF704_500kb.wgt.RDat	ZNF704	8	8.15e+07	8.18e+07	0.1361	rs1489582	-2.236	rs1489582	 0.034149	 -4.38	-2.2362	  7	 6	enet	0.05988	8.85e-09	 1.8946	0.05815
./fusion_twas/WEIGHTS/LIV_Crohns/CTSB_500kb.wgt.RDat	CTSB	8	1.17e+07	1.17e+07	0.1538	rs12677326	 2.880	rs4839	 0.057406	  5.67	 0.6277	 85	 3	enet	0.08132	1.91e-11	 0.2907	0.77131
./fusion_twas/WEIGHTS/LIV_Crohns/ZNF252P_500kb.wgt.RDat	ZNF252P	8	1.46e+08	1.46e+08	0.2661	rs6599566	 2.755	rs2979109	 0.035456	  4.46	 0.4562	  6	 6	enet	0.10678	1.13e-14	-1.5448	0.12239
./fusion_twas/WEIGHTS/LIV_Crohns/NPBWR1_500kb.wgt.RDat	NPBWR1	8	5.39e+07	5.39e+07	0.4953	rs11785226	 1.858	rs11785226	 0.116608	 -7.84	 1.8579	  7	 7	enet	0.27753	7.86e-39	-1.5030	0.13283
./fusion_twas/WEIGHTS/LIV_Crohns/ST3GAL1_500kb.wgt.RDat	ST3GAL1	8	1.34e+08	1.35e+08	0.0399	rs6992383	-3.076	rs940075	 0.001140	  0.00	 0.7343	 17	17	prs	0.01115	9.01e-03	-0.9594	0.33733
./fusion_twas/WEIGHTS/LIV_Crohns/AP3M2_500kb.wgt.RDat	AP3M2	8	4.20e+07	4.20e+07	0.0184	rs4368963	 2.302	rs4436107	 0.015791	 -3.51	 1.4281	  5	 2	lasso	0.01289	5.41e-03	-1.4153	0.15698
