FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/LIV_Crohns/SEL1L3_500kb.wgt.RDat	SEL1L3	4	2.57e+07	2.59e+07	0.0804	rs4692386	-5.155	rs2168523	 0.053564	  5.35	-0.20703	23	 2	lasso	0.03984	2.57e-06	-0.3841	7.01e-01
./fusion_twas/WEIGHTS/LIV_Crohns/KIAA1109_500kb.wgt.RDat	KIAA1109	4	1.23e+08	1.23e+08	0.0786	rs12499753	 5.957	rs10032704	 0.032472	  6.46	-1.61906	63	63	prs	0.10601	1.41e-14	 1.3192	1.87e-01
./fusion_twas/WEIGHTS/LIV_Crohns/DDX60L_500kb.wgt.RDat	DDX60L	4	1.69e+08	1.69e+08	0.0417	rs2029385	 1.071	rs2029385	 0.029459	 -4.48	 1.07064	 3	 3	blup	0.03199	2.34e-05	-1.1324	2.57e-01
./fusion_twas/WEIGHTS/LIV_Crohns/TMEM144_500kb.wgt.RDat	TMEM144	4	1.59e+08	1.59e+08	0.0128	rs13139892	-0.357	rs13139892	 0.010504	  3.04	-0.35657	 2	 2	prs	0.01363	4.36e-03	-0.2319	8.17e-01
./fusion_twas/WEIGHTS/LIV_Crohns/ZFYVE28_500kb.wgt.RDat	ZFYVE28	4	2.27e+06	2.42e+06	0.0780	rs6600766	-2.733	rs6599400	 0.027582	  4.04	-0.90749	 6	 6	blup	0.02488	1.74e-04	-1.4675	1.42e-01
./fusion_twas/WEIGHTS/LIV_Crohns/ABCG2_500kb.wgt.RDat	ABCG2	4	8.90e+07	8.92e+07	0.0781	rs11729997	-1.406	rs2728125	 0.074719	  6.50	-0.95868	 8	 8	blup	0.07233	2.53e-10	-0.8200	4.12e-01
./fusion_twas/WEIGHTS/LIV_Crohns/CPE_500kb.wgt.RDat	CPE	4	1.66e+08	1.66e+08	0.0787	rs1013356	-1.688	rs6837095	 0.030513	 -4.12	 0.30648	10	10	blup	0.06076	6.90e-09	-0.3203	7.49e-01
./fusion_twas/WEIGHTS/LIV_Crohns/CRIPAK_500kb.wgt.RDat	CRIPAK	4	1.39e+06	1.39e+06	0.1851	rs10516158	 2.532	rs11727167	 0.105596	 -7.49	-1.91266	11	 1	lasso	0.10436	2.30e-14	 1.9127	5.58e-02
./fusion_twas/WEIGHTS/LIV_Crohns/RP11-384K6.6_500kb.wgt.RDat	RP11-384K6.6	4	1.20e+08	1.20e+08	0.0449	rs17595265	-0.928	rs17595265	 0.028714	 -4.99	-0.92845	 3	 3	prs	0.04615	4.32e-07	 0.2778	7.81e-01
./fusion_twas/WEIGHTS/LIV_Crohns/UBE2K_500kb.wgt.RDat	UBE2K	4	3.97e+07	3.98e+07	0.0246	rs1979283	 2.562	rs159987	 0.036445	 -4.44	 1.83584	 3	 2	lasso	0.03306	1.73e-05	-2.0013	4.54e-02
./fusion_twas/WEIGHTS/LIV_Crohns/RP11-617D20.1_500kb.wgt.RDat	RP11-617D20.1	4	3.86e+07	3.87e+07	0.2947	rs6856616	 4.321	rs1962053	 0.246677	 11.31	 1.48512	16	 8	enet	0.26868	1.89e-37	 1.8457	6.49e-02
./fusion_twas/WEIGHTS/LIV_Crohns/C4orf3_500kb.wgt.RDat	C4orf3	4	1.20e+08	1.20e+08	0.0253	rs13113112	-1.642	rs13113112	-0.001816	 -2.49	-1.64166	 6	 6	prs	0.00729	2.85e-02	 0.9889	3.23e-01
./fusion_twas/WEIGHTS/LIV_Crohns/ANAPC4_500kb.wgt.RDat	ANAPC4	4	2.54e+07	2.54e+07	0.1163	rs11726511	 3.821	rs10006479	 0.124093	  8.08	 2.38768	 4	 1	enet	0.12522	4.60e-17	 2.3877	1.70e-02
./fusion_twas/WEIGHTS/LIV_Crohns/NIPAL1_500kb.wgt.RDat	NIPAL1	4	4.79e+07	4.80e+07	0.4621	rs6838613	 5.164	rs3805184	 0.062561	  7.46	-0.19669	39	11	enet	0.26043	3.55e-36	 0.7210	4.71e-01
./fusion_twas/WEIGHTS/LIV_Crohns/GRSF1_500kb.wgt.RDat	GRSF1	4	7.17e+07	7.17e+07	0.0172	rs1387964	-2.481	rs10018283	 0.014312	  3.49	-1.75724	 2	 2	prs	0.01599	2.21e-03	-2.3935	1.67e-02
