FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/Blood_Crohns/ACTR5_500kb.wgt.RDat	ACTR5	20	37377085	37400834	0.1617	rs6128907	 2.167	rs1006945	 0.114257	 -7.22	 1.4007	 7	 6	enet	0.1237	1.11e-14	-0.8023	4.22e-01
./fusion_twas/WEIGHTS/Blood_Crohns/TRIB3_500kb.wgt.RDat	TRIB3	20	  361261	  378203	0.1027	rs6115906	-3.747	rs6139007	 0.048784	 -5.10	-0.4786	 6	 2	enet	0.0803	6.34e-10	-0.7618	4.46e-01
./fusion_twas/WEIGHTS/Blood_Crohns/ITPA_500kb.wgt.RDat	ITPA	20	 3189514	 3204516	0.0487	rs6133002	 1.522	rs306755	 0.037140	  4.35	 0.7053	 8	 4	enet	0.0308	1.14e-04	 0.8903	3.73e-01
./fusion_twas/WEIGHTS/Blood_Crohns/SLC24A3_500kb.wgt.RDat	SLC24A3	20	19193290	19703581	0.0432	rs6112545	-2.635	rs2328452	 0.006678	 -2.98	-0.5882	18	18	prs	0.0220	9.69e-04	 0.0794	9.37e-01
./fusion_twas/WEIGHTS/Blood_Crohns/RBCK1_500kb.wgt.RDat	RBCK1	20	  388142	  411610	0.0391	rs6115906	-3.747	rs6115906	 0.037765	  4.31	-3.7466	 6	 1	lasso	0.0350	4.11e-05	-3.7466	1.79e-04
./fusion_twas/WEIGHTS/Blood_Crohns/RP5-1043L13.1_500kb.wgt.RDat	RP5-1043L13.1	20	58662895	59102516	0.0337	rs2426913	-2.197	rs1883726	 0.014536	  3.86	-0.8232	12	12	prs	0.0286	1.95e-04	-0.5544	5.79e-01
./fusion_twas/WEIGHTS/Blood_Crohns/SAMHD1_500kb.wgt.RDat	SAMHD1	20	35518632	35580246	0.0428	rs6016783	-2.390	rs6016783	 0.021803	  3.54	-2.3898	 3	 3	blup	0.0210	1.25e-03	-1.0522	2.93e-01
./fusion_twas/WEIGHTS/Blood_Crohns/NSFL1C_500kb.wgt.RDat	NSFL1C	20	 1422807	 1454487	0.1243	rs2249431	-2.543	rs8182997	 0.033847	 -4.21	-1.0348	49	20	enet	0.0443	4.25e-06	 0.2925	7.70e-01
./fusion_twas/WEIGHTS/Blood_Crohns/SIRPB1_500kb.wgt.RDat	SIRPB1	20	 1544167	 1600707	0.6040	rs2249431	-2.543	rs3761268	 0.413917	 13.48	 1.8167	49	35	enet	0.5331	7.91e-76	 0.6587	5.10e-01
./fusion_twas/WEIGHTS/Blood_Crohns/DNTTIP1_500kb.wgt.RDat	DNTTIP1	20	44420576	44440066	0.1055	rs9074	 6.249	rs736389	 0.007127	  0.00	 1.2806	63	 1	enet	0.0194	1.83e-03	-1.2024	2.29e-01
./fusion_twas/WEIGHTS/Blood_Crohns/EDEM2_500kb.wgt.RDat	EDEM2	20	33703167	33865928	0.0193	rs224436	 2.644	rs224360	-0.000301	 -3.25	 1.9209	12	12	prs	0.0204	1.44e-03	-2.5923	9.53e-03
