FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/Blood_Crohns/KIAA1147_500kb.wgt.RDat	KIAA1147	7	1.41e+08	1.41e+08	0.0561	rs4593441	 2.778	rs10261515	 0.012368	 -4.26	 0.10232	 8	 8	blup	0.02587	3.76e-04	-0.7849	4.33e-01
./fusion_twas/WEIGHTS/Blood_Crohns/PRKRIP1_500kb.wgt.RDat	PRKRIP1	7	1.02e+08	1.02e+08	0.0281	rs4342524	-3.043	rs4644158	 0.003408	  3.21	-0.51079	10	10	prs	0.01425	6.60e-03	-3.0187	2.54e-03
./fusion_twas/WEIGHTS/Blood_Crohns/ZDHHC4_500kb.wgt.RDat	ZDHHC4	7	6.62e+06	6.63e+06	0.0452	rs2881698	-4.234	rs7792987	 0.019108	 -3.54	-0.69566	 5	 3	enet	0.02363	6.49e-04	 2.6425	8.23e-03
./fusion_twas/WEIGHTS/Blood_Crohns/SRI_500kb.wgt.RDat	SRI	7	8.78e+07	8.79e+07	0.1197	rs7800039	-1.683	rs7810426	 0.091527	 -6.43	-0.70071	 3	 1	lasso	0.09082	4.64e-11	 0.7007	4.83e-01
./fusion_twas/WEIGHTS/Blood_Crohns/RP11-274B21.10_500kb.wgt.RDat	RP11-274B21.10	7	1.28e+08	1.28e+08	0.0884	rs729302	-2.445	rs339054	-0.000982	 -3.12	-0.97873	30	10	enet	0.02830	2.08e-04	 0.5015	6.16e-01
./fusion_twas/WEIGHTS/Blood_Crohns/CBLL1_500kb.wgt.RDat	CBLL1	7	1.07e+08	1.07e+08	0.0230	rs2808	 5.263	rs10273733	 0.016332	  0.00	 5.25353	31	31	prs	0.01423	6.64e-03	 0.4507	6.52e-01
./fusion_twas/WEIGHTS/Blood_Crohns/CUX1_500kb.wgt.RDat	CUX1	7	1.01e+08	1.02e+08	0.0414	rs4342524	-3.043	rs712839	 0.048778	 -4.97	-2.99396	10	 1	lasso	0.04207	7.33e-06	 2.9940	2.75e-03
./fusion_twas/WEIGHTS/Blood_Crohns/AOAH_500kb.wgt.RDat	AOAH	7	3.66e+07	3.68e+07	0.2166	rs4570047	 1.991	rs10215905	 0.108099	 -7.70	 0.52115	18	 4	lasso	0.21189	4.82e-25	 0.7903	4.29e-01
./fusion_twas/WEIGHTS/Blood_Crohns/TRIP6_500kb.wgt.RDat	TRIP6	7	1.00e+08	1.00e+08	0.0471	rs314313	 5.548	rs144173	 0.012327	  3.81	-2.88522	10	10	blup	0.03401	5.19e-05	-5.7602	8.40e-09
./fusion_twas/WEIGHTS/Blood_Crohns/AKR1B1_500kb.wgt.RDat	AKR1B1	7	1.34e+08	1.34e+08	0.0320	rs10488465	-1.616	rs12672751	 0.035317	  4.32	 1.35334	 4	 4	prs	0.03903	1.53e-05	 1.4082	1.59e-01
./fusion_twas/WEIGHTS/Blood_Crohns/HOTAIRM1_500kb.wgt.RDat	HOTAIRM1	7	2.71e+07	2.71e+07	0.3185	rs11772673	 5.995	rs2522828	 0.224168	  9.98	-1.37132	39	14	enet	0.25187	4.13e-30	 0.6307	5.28e-01
./fusion_twas/WEIGHTS/Blood_Crohns/BLVRA_500kb.wgt.RDat	BLVRA	7	4.38e+07	4.38e+07	0.1006	rs12532870	 1.389	rs1894752	 0.059834	 -6.37	-0.86319	 5	 5	prs	0.12434	9.41e-15	 0.4093	6.82e-01
./fusion_twas/WEIGHTS/Blood_Crohns/ZNF783_500kb.wgt.RDat	ZNF783	7	1.49e+08	1.49e+08	0.1097	rs354033	 4.041	rs7779475	 0.027491	  3.91	 0.54653	12	 7	enet	0.04771	1.87e-06	-0.9936	3.20e-01
./fusion_twas/WEIGHTS/Blood_Crohns/RAC1_500kb.wgt.RDat	RAC1	7	6.41e+06	6.44e+06	0.0695	rs2881698	-4.234	rs2881698	 0.001407	 -2.43	-4.23421	 5	 5	enet	0.02760	2.47e-04	 3.0783	2.08e-03
./fusion_twas/WEIGHTS/Blood_Crohns/ZSCAN21_500kb.wgt.RDat	ZSCAN21	7	9.96e+07	9.97e+07	0.0310	rs800667	 1.901	rs2261360	 0.030904	 -3.80	-1.15201	 3	 1	lasso	0.03013	1.33e-04	 1.1520	2.49e-01
./fusion_twas/WEIGHTS/Blood_Crohns/ANKIB1_500kb.wgt.RDat	ANKIB1	7	9.19e+07	9.20e+07	0.0294	rs4272	-2.735	rs8179	 0.002769	  2.63	-2.68230	 3	 3	enet	0.02218	9.27e-04	-2.6826	7.31e-03
./fusion_twas/WEIGHTS/Blood_Crohns/PVRIG_500kb.wgt.RDat	PVRIG	7	9.98e+07	9.98e+07	0.0339	rs800667	 1.901	rs2261360	 0.033289	 -4.21	-1.15201	 3	 1	lasso	0.02915	1.69e-04	 1.1520	2.49e-01
./fusion_twas/WEIGHTS/Blood_Crohns/CCZ1_500kb.wgt.RDat	CCZ1	7	5.94e+06	5.97e+06	0.0457	rs2693946	 1.476	rs2693946	 0.012878	  3.43	 1.47626	 5	 5	blup	0.03526	3.83e-05	 1.3757	1.69e-01
