FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/Blood_Crohns/TP53I3_500kb.wgt.RDat	TP53I3	2	2.43e+07	2.43e+07	0.0755	rs10185680	  1.990	rs2712102	 8.40e-02	 -6.15	 0.99006	  3	  3	blup	0.08222	3.95e-10	-1.40312	1.61e-01
./fusion_twas/WEIGHTS/Blood_Crohns/KCTD18_500kb.wgt.RDat	KCTD18	2	2.01e+08	2.01e+08	0.0465	rs7598349	 -1.768	rs4672866	-1.96e-03	 -2.40	-0.79131	  7	  5	enet	0.02244	8.70e-04	-0.51092	6.09e-01
./fusion_twas/WEIGHTS/Blood_Crohns/MRPL35_500kb.wgt.RDat	MRPL35	2	8.64e+07	8.64e+07	0.0661	rs7598787	  3.130	rs7598787	 2.71e-02	  4.80	 3.13000	  6	  6	prs	0.06689	1.74e-08	 2.44066	1.47e-02
./fusion_twas/WEIGHTS/Blood_Crohns/WDR35_500kb.wgt.RDat	WDR35	2	2.01e+07	2.02e+07	0.0398	rs7601441	  2.191	rs878983	 3.73e-02	 -4.28	 1.55051	 11	  1	lasso	0.02823	2.11e-04	-1.55051	1.21e-01
./fusion_twas/WEIGHTS/Blood_Crohns/HECW2_500kb.wgt.RDat	HECW2	2	1.97e+08	1.97e+08	0.0361	rs2376211	  2.797	rs10183339	 4.41e-02	 -4.98	 1.66371	  5	  2	enet	0.04430	4.27e-06	-1.67583	9.38e-02
./fusion_twas/WEIGHTS/Blood_Crohns/GRHL1_500kb.wgt.RDat	GRHL1	2	1.01e+07	1.01e+07	0.0536	rs3755261	 -2.455	rs4233874	 1.19e-02	  4.02	-0.46865	  9	  9	blup	0.03933	1.43e-05	 0.69789	4.85e-01
./fusion_twas/WEIGHTS/Blood_Crohns/PASK_500kb.wgt.RDat	PASK	2	2.42e+08	2.42e+08	0.2281	rs10933621	  2.758	rs13411510	 1.33e-01	 -7.77	-1.28025	 23	  8	enet	0.12720	4.49e-15	 1.24982	2.11e-01
./fusion_twas/WEIGHTS/Blood_Crohns/SPATS2L_500kb.wgt.RDat	SPATS2L	2	2.01e+08	2.01e+08	0.0264	rs7598349	 -1.768	rs842823	 3.69e-02	 -4.18	-1.03136	  7	  2	lasso	0.03662	2.75e-05	 1.03670	3.00e-01
./fusion_twas/WEIGHTS/Blood_Crohns/ALMS1_500kb.wgt.RDat	ALMS1	2	7.36e+07	7.38e+07	0.1174	rs6749680	  1.370	rs6749680	 1.40e-01	  8.04	 1.36968	  6	  2	lasso	0.13532	5.44e-16	 1.30244	1.93e-01
./fusion_twas/WEIGHTS/Blood_Crohns/PLCL1_500kb.wgt.RDat	PLCL1	2	1.99e+08	1.99e+08	0.2108	rs3731570	  5.217	rs1595825	 6.31e-02	  6.36	 0.83821	 28	  2	lasso	0.12980	2.29e-15	 3.47731	5.06e-04
./fusion_twas/WEIGHTS/Blood_Crohns/AAMP_500kb.wgt.RDat	AAMP	2	2.19e+08	2.19e+08	0.0291	rs10932766	  6.439	rs6729308	 6.61e-03	  0.00	 1.66314	 39	 39	prs	0.01591	4.36e-03	-6.39477	1.61e-10
./fusion_twas/WEIGHTS/Blood_Crohns/CCDC141_500kb.wgt.RDat	CCDC141	2	1.80e+08	1.80e+08	0.0370	rs4365493	  1.346	rs890579	 1.72e-02	 -3.66	 0.12660	  7	  7	prs	0.02397	5.97e-04	-0.82207	4.11e-01
./fusion_twas/WEIGHTS/Blood_Crohns/PPIL3_500kb.wgt.RDat	PPIL3	2	2.02e+08	2.02e+08	0.1398	rs12620435	  4.237	rs12620435	 1.73e-01	 -8.85	 4.23733	 10	  3	lasso	0.16997	5.46e-20	-4.28675	1.81e-05
./fusion_twas/WEIGHTS/Blood_Crohns/ACTR1B_500kb.wgt.RDat	ACTR1B	2	9.83e+07	9.83e+07	0.0346	rs17695937	 -1.417	rs10211067	 9.69e-03	  3.18	-0.60609	  5	  5	prs	0.03231	7.83e-05	 0.71724	4.73e-01
./fusion_twas/WEIGHTS/Blood_Crohns/IRS1_500kb.wgt.RDat	IRS1	2	2.28e+08	2.28e+08	0.0248	rs16822633	  2.728	rs16822633	 2.12e-02	  3.81	 2.72827	  4	  1	lasso	0.01489	5.63e-03	 2.72827	6.37e-03
./fusion_twas/WEIGHTS/Blood_Crohns/BARD1_500kb.wgt.RDat	BARD1	2	2.16e+08	2.16e+08	0.1478	rs6435862	 -1.546	rs6435862	 8.22e-02	 -6.26	-1.54573	  6	  5	enet	0.10818	5.88e-13	 1.13372	2.57e-01
./fusion_twas/WEIGHTS/Blood_Crohns/IMMT_500kb.wgt.RDat	IMMT	2	8.64e+07	8.64e+07	0.1233	rs7598787	  3.130	rs7598787	 6.08e-02	  5.41	 3.13000	  6	  6	blup	0.13021	2.06e-15	 1.75352	7.95e-02
./fusion_twas/WEIGHTS/Blood_Crohns/METAP1D_500kb.wgt.RDat	METAP1D	2	1.73e+08	1.73e+08	0.0335	rs10930486	 -1.437	rs3770459	 1.96e-02	  3.69	 0.11973	 10	 10	prs	0.02523	4.39e-04	 0.02257	9.82e-01
./fusion_twas/WEIGHTS/Blood_Crohns/FAM49A_500kb.wgt.RDat	FAM49A	2	1.67e+07	1.68e+07	0.0305	rs12614777	  0.702	rs4047462	 2.94e-02	  3.71	 0.60044	  4	  4	prs	0.03512	3.96e-05	 0.20776	8.35e-01
./fusion_twas/WEIGHTS/Blood_Crohns/OSGEPL1_500kb.wgt.RDat	OSGEPL1	2	1.91e+08	1.91e+08	0.0251	rs10194053	  0.575	rs5743072	 2.34e-02	  3.56	 0.30758	  3	  1	lasso	0.02213	9.37e-04	 0.30758	7.58e-01
./fusion_twas/WEIGHTS/Blood_Crohns/FKBP1B_500kb.wgt.RDat	FKBP1B	2	2.43e+07	2.43e+07	0.0278	rs10185680	  1.990	rs10865262	 2.47e-02	 -4.34	-0.94913	  4	  4	prs	0.03662	2.76e-05	 1.60251	1.09e-01
./fusion_twas/WEIGHTS/Blood_Crohns/AC104135.3_500kb.wgt.RDat	AC104135.3	2	7.51e+07	7.52e+07	0.0965	rs12989728	  1.604	rs6546952	 7.67e-04	 -3.13	-1.16904	  7	  7	enet	0.03837	1.80e-05	-0.00674	9.95e-01
