FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/Blood_Crohns/WDR11_500kb.wgt.RDat	WDR11	10	1.23e+08	1.23e+08	0.1549	rs10886849	  1.415	rs4752487	 0.131198	  7.62	 1.21927	  6	  2	lasso	0.12838	3.31e-15	 1.2096	2.26e-01
./fusion_twas/WEIGHTS/Blood_Crohns/EXOSC1_500kb.wgt.RDat	EXOSC1	10	9.92e+07	9.92e+07	0.0225	rs506023	  2.492	rs3781373	 0.008961	 -3.45	-1.09925	  7	  7	prs	0.01552	4.81e-03	 0.3229	7.47e-01
./fusion_twas/WEIGHTS/Blood_Crohns/SVIL_500kb.wgt.RDat	SVIL	10	2.97e+07	3.00e+07	0.0473	rs1624281	 -2.592	rs10826698	 0.043226	 -4.62	-1.04376	 13	  1	lasso	0.03863	1.69e-05	 1.0438	2.97e-01
./fusion_twas/WEIGHTS/Blood_Crohns/FRAT2_500kb.wgt.RDat	FRAT2	10	9.91e+07	9.91e+07	0.0573	rs11189378	  1.842	rs2784920	 0.038553	  0.00	-0.29973	  6	  6	blup	0.05039	9.73e-07	-0.1343	8.93e-01
./fusion_twas/WEIGHTS/Blood_Crohns/RP11-499P20.2_500kb.wgt.RDat	RP11-499P20.2	10	1.88e+07	1.88e+07	0.0883	rs11812617	 -0.906	rs11812617	 0.075087	  0.00	-0.90647	  3	  1	lasso	0.09254	3.02e-11	-0.1119	9.11e-01
./fusion_twas/WEIGHTS/Blood_Crohns/ENTPD1_500kb.wgt.RDat	ENTPD1	10	9.75e+07	9.76e+07	0.2068	rs10509689	  2.561	rs4917718	 0.050368	 -4.96	 2.02813	  6	  6	enet	0.14618	3.15e-17	-2.6461	8.14e-03
./fusion_twas/WEIGHTS/Blood_Crohns/NUTM2A-AS1_500kb.wgt.RDat	NUTM2A-AS1	10	8.90e+07	8.91e+07	0.0490	rs2296063	  1.788	rs2296063	 0.021311	  3.46	 1.78826	  4	  1	lasso	0.01753	2.92e-03	 1.7883	7.37e-02
./fusion_twas/WEIGHTS/Blood_Crohns/ABLIM1_500kb.wgt.RDat	ABLIM1	10	1.16e+08	1.16e+08	0.0350	rs17091953	  1.498	rs2483580	 0.011056	 -3.80	-0.16008	  8	  8	prs	0.02008	1.56e-03	 0.7631	4.45e-01
./fusion_twas/WEIGHTS/Blood_Crohns/TM9SF3_500kb.wgt.RDat	TM9SF3	10	9.83e+07	9.83e+07	0.0267	rs4146727	  2.421	rs4146727	 0.033193	 -4.16	 2.42053	  5	  5	prs	0.02978	1.45e-04	-2.1463	3.19e-02
./fusion_twas/WEIGHTS/Blood_Crohns/HHEX_500kb.wgt.RDat	HHEX	10	9.44e+07	9.45e+07	0.0786	rs11187157	  4.720	rs7914814	 0.005576	 -2.88	-4.71644	  8	  8	blup	0.03096	1.09e-04	 5.9197	3.22e-09
