FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/Blood_Crohns/CDC16_500kb.wgt.RDat	CDC16	13	1.15e+08	1.15e+08	0.0473	rs11147317	 1.030	rs11147317	 0.08286	  6.33	 1.030	 2	 2	enet	0.0875	1.07e-10	 1.215	2.24e-01
./fusion_twas/WEIGHTS/Blood_Crohns/UGGT2_500kb.wgt.RDat	UGGT2	13	9.65e+07	9.67e+07	0.0654	rs9562057	-1.462	rs9562057	 0.00836	 -4.31	-1.462	 4	 4	prs	0.0563	2.29e-07	 1.778	7.55e-02
./fusion_twas/WEIGHTS/Blood_Crohns/SUCLA2_500kb.wgt.RDat	SUCLA2	13	4.85e+07	4.86e+07	0.1229	rs2094196	-1.831	rs1410117	 0.00062	  2.60	-1.044	 4	 4	enet	0.0228	8.04e-04	-1.539	1.24e-01
./fusion_twas/WEIGHTS/Blood_Crohns/METTL21EP_500kb.wgt.RDat	METTL21EP	13	1.04e+08	1.04e+08	0.0265	rs9518874	-1.647	rs1969793	 0.03631	  4.21	-0.220	 5	 1	lasso	0.0317	9.17e-05	-0.220	8.26e-01
./fusion_twas/WEIGHTS/Blood_Crohns/GPALPP1_500kb.wgt.RDat	GPALPP1	13	4.56e+07	4.56e+07	0.1045	rs1747111	-1.539	rs1175384	 0.07927	 -6.03	-0.179	 4	 1	lasso	0.0781	1.10e-09	 0.179	8.58e-01
./fusion_twas/WEIGHTS/Blood_Crohns/COMMD6_500kb.wgt.RDat	COMMD6	13	7.61e+07	7.61e+07	0.0555	rs9565163	 2.354	rs9565163	 0.03465	 -4.18	 2.354	 6	 6	blup	0.0406	1.05e-05	-1.869	6.17e-02
./fusion_twas/WEIGHTS/Blood_Crohns/WASF3_500kb.wgt.RDat	WASF3	13	2.71e+07	2.73e+07	0.1249	rs12585310	 4.138	rs9512233	 0.01156	 -4.55	-0.153	30	12	enet	0.0634	4.03e-08	-1.295	1.95e-01
./fusion_twas/WEIGHTS/Blood_Crohns/LINC00565_500kb.wgt.RDat	LINC00565	13	1.15e+08	1.15e+08	0.0469	rs9577575	 3.041	rs9577575	 0.01297	 -3.42	 3.041	 3	 3	prs	0.0403	1.13e-05	-1.605	1.09e-01
./fusion_twas/WEIGHTS/Blood_Crohns/CAB39L_500kb.wgt.RDat	CAB39L	13	4.99e+07	5.00e+07	0.0528	rs2026029	-4.589	rs2981	 0.05510	  5.05	 0.989	 7	 2	lasso	0.0544	3.67e-07	 1.067	2.86e-01
./fusion_twas/WEIGHTS/Blood_Crohns/ARL11_500kb.wgt.RDat	ARL11	13	5.02e+07	5.02e+07	0.1086	rs11616903	-1.396	rs9535274	 0.08760	  6.46	-0.939	 5	 5	enet	0.1003	4.35e-12	-1.208	2.27e-01
./fusion_twas/WEIGHTS/Blood_Crohns/RBM26-AS1_500kb.wgt.RDat	RBM26-AS1	13	8.00e+07	8.00e+07	0.1434	rs9601248	-1.655	rs12876803	 0.06351	 -5.41	 1.536	 6	 6	enet	0.1030	2.17e-12	-1.402	1.61e-01
./fusion_twas/WEIGHTS/Blood_Crohns/CLYBL_500kb.wgt.RDat	CLYBL	13	1.00e+08	1.01e+08	0.0375	rs9557207	-6.474	rs8001011	-0.00224	 -3.18	 1.795	32	32	prs	0.0124	1.05e-02	-4.839	1.30e-06
./fusion_twas/WEIGHTS/Blood_Crohns/RCBTB1_500kb.wgt.RDat	RCBTB1	13	5.01e+07	5.02e+07	0.2054	rs11616903	-1.396	rs2981	 0.24949	-10.53	 0.989	 5	 4	enet	0.2692	2.19e-32	-0.916	3.60e-01
./fusion_twas/WEIGHTS/Blood_Crohns/TMTC4_500kb.wgt.RDat	TMTC4	13	1.01e+08	1.01e+08	0.4786	rs7333726	 1.934	rs1283211	 0.45530	 14.15	 0.560	 4	 2	lasso	0.4538	1.23e-60	 0.559	5.76e-01
./fusion_twas/WEIGHTS/Blood_Crohns/FNDC3A_500kb.wgt.RDat	FNDC3A	13	4.96e+07	4.98e+07	0.0646	rs2026029	-4.589	rs2026029	 0.05066	 -5.18	-4.589	 7	 7	prs	0.0462	2.68e-06	 4.527	5.97e-06
./fusion_twas/WEIGHTS/Blood_Crohns/SERPINE3_500kb.wgt.RDat	SERPINE3	13	5.19e+07	5.19e+07	0.0199	rs9535632	 2.238	rs4942988	 0.01328	 -2.93	 2.193	 5	 5	prs	0.0172	3.17e-03	-2.496	1.26e-02
./fusion_twas/WEIGHTS/Blood_Crohns/ALOX5AP_500kb.wgt.RDat	ALOX5AP	13	3.13e+07	3.13e+07	0.0783	rs11617305	 3.276	rs3885907	 0.04234	 -4.53	 2.034	10	 2	enet	0.0410	9.46e-06	-1.936	5.29e-02
./fusion_twas/WEIGHTS/Blood_Crohns/LINC00426_500kb.wgt.RDat	LINC00426	13	3.09e+07	3.10e+07	0.0711	rs11838968	-2.243	rs2185008	 0.01213	 -4.48	-1.586	13	13	prs	0.0567	2.09e-07	 0.879	3.80e-01
./fusion_twas/WEIGHTS/Blood_Crohns/RBM26_500kb.wgt.RDat	RBM26	13	7.99e+07	8.00e+07	0.0253	rs9601248	-1.655	rs9574384	 0.00565	  3.08	 0.809	 6	 6	prs	0.0160	4.24e-03	 0.239	8.11e-01
./fusion_twas/WEIGHTS/Blood_Crohns/PCID2_500kb.wgt.RDat	PCID2	13	1.14e+08	1.14e+08	0.0505	rs9577575	 3.041	rs2287254	-0.00135	 -2.86	-1.679	 3	 3	enet	0.0184	2.38e-03	 1.664	9.60e-02
./fusion_twas/WEIGHTS/Blood_Crohns/MED4_500kb.wgt.RDat	MED4	13	4.86e+07	4.87e+07	0.0443	rs2094196	-1.831	rs2094196	 0.03763	 -4.33	-1.831	 4	 2	lasso	0.0347	4.37e-05	 1.835	6.64e-02
./fusion_twas/WEIGHTS/Blood_Crohns/RNF6_500kb.wgt.RDat	RNF6	13	2.67e+07	2.68e+07	0.0374	rs17083838	 1.632	rs17083838	 0.03728	  4.31	 1.632	 5	 1	lasso	0.0318	8.88e-05	 1.632	1.03e-01
./fusion_twas/WEIGHTS/Blood_Crohns/PHF11_500kb.wgt.RDat	PHF11	13	5.01e+07	5.01e+07	0.1349	rs2026029	-4.589	rs2981	 0.14151	 -8.02	 0.989	 6	 2	lasso	0.1391	2.03e-16	-1.011	3.12e-01
./fusion_twas/WEIGHTS/Blood_Crohns/ANKRD10_500kb.wgt.RDat	ANKRD10	13	1.12e+08	1.12e+08	0.0409	rs9555714	 1.604	rs4771713	 0.01232	  3.47	 0.249	 5	 5	prs	0.0303	1.28e-04	 0.409	6.83e-01
