FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/Blood_Crohns/LTBP3_500kb.wgt.RDat	LTBP3	11	6.53e+07	6.53e+07	0.1055	rs568617	 5.635	rs10896012	 0.083082	  6.32	 0.3799	10	 2	lasso	0.08676	1.28e-10	 0.55860	5.76e-01
./fusion_twas/WEIGHTS/Blood_Crohns/BANF1_500kb.wgt.RDat	BANF1	11	6.58e+07	6.58e+07	0.0395	rs568617	 5.635	rs622614	 0.001878	 -3.32	 5.5206	10	10	prs	0.03040	1.25e-04	-2.79155	5.25e-03
./fusion_twas/WEIGHTS/Blood_Crohns/TMX2_500kb.wgt.RDat	TMX2	11	5.75e+07	5.75e+07	0.0261	rs708228	-1.563	rs9420	 0.015930	  3.34	-1.1838	 9	 9	prs	0.01679	3.51e-03	-1.54879	1.21e-01
./fusion_twas/WEIGHTS/Blood_Crohns/PRDX5_500kb.wgt.RDat	PRDX5	11	6.41e+07	6.41e+07	0.0921	rs559928	-6.264	rs502224	 0.053698	  5.05	 0.0912	 9	 2	lasso	0.05570	2.67e-07	-0.00344	9.97e-01
./fusion_twas/WEIGHTS/Blood_Crohns/C11orf21_500kb.wgt.RDat	C11orf21	11	2.32e+06	2.32e+06	0.1486	rs10743182	 4.087	rs4929971	 0.007705	  4.13	 1.3626	21	 6	lasso	0.07818	1.08e-09	-2.11824	3.42e-02
./fusion_twas/WEIGHTS/Blood_Crohns/NUCB2_500kb.wgt.RDat	NUCB2	11	1.72e+07	1.74e+07	0.0908	rs2354867	 3.334	rs2354867	 0.037480	  4.25	 3.3336	23	 8	enet	0.07031	7.49e-09	 1.59841	1.10e-01
./fusion_twas/WEIGHTS/Blood_Crohns/USP35_500kb.wgt.RDat	USP35	11	7.79e+07	7.79e+07	0.0418	rs2458640	 1.147	rs2450122	 0.059237	  5.29	 0.8513	 3	 3	prs	0.05885	1.24e-07	 1.02422	3.06e-01
./fusion_twas/WEIGHTS/Blood_Crohns/FOLR3_500kb.wgt.RDat	FOLR3	11	7.18e+07	7.19e+07	0.1101	rs755933	-2.002	rs7110260	 0.100473	  6.80	-0.7534	 8	 5	enet	0.14624	3.10e-17	-0.85100	3.95e-01
./fusion_twas/WEIGHTS/Blood_Crohns/RP11-819C21.1_500kb.wgt.RDat	RP11-819C21.1	11	1.07e+08	1.07e+08	0.0293	rs7948284	-1.300	rs7112793	 0.004016	  0.00	 0.8078	 3	 3	enet	0.02732	2.64e-04	-1.15457	2.48e-01
./fusion_twas/WEIGHTS/Blood_Crohns/RPS6KA4_500kb.wgt.RDat	RPS6KA4	11	6.41e+07	6.41e+07	0.1356	rs559928	-6.264	rs653578	 0.034073	  4.44	 2.0608	 9	 6	enet	0.06366	3.83e-08	-1.43786	1.50e-01
