FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/LIV_LDL/PDK4_500kb.wgt.RDat	PDK4	7	9.52e+07	9.52e+07	0.0717	rs7809951	-2.99	rs7806705	 0.046775	 -5.30	 0.24528	236	  2	lasso	0.04249	 1.21e-06	-0.3504	7.26e-01
./fusion_twas/WEIGHTS/LIV_LDL/ZSCAN25_500kb.wgt.RDat	ZSCAN25	7	9.92e+07	9.92e+07	0.0360	rs13438315	 2.76	rs2240385	 0.048201	  5.20	 0.10674	120	  6	lasso	0.04191	 1.43e-06	 0.1069	9.15e-01
./fusion_twas/WEIGHTS/LIV_LDL/CPVL_500kb.wgt.RDat	CPVL	7	2.90e+07	2.92e+07	0.2172	rs1641215	 3.57	rs10256795	 0.120633	 -8.13	-2.18519	357	  5	lasso	0.12278	 9.59e-17	 2.0488	4.05e-02
./fusion_twas/WEIGHTS/LIV_LDL/PRKRIP1_500kb.wgt.RDat	PRKRIP1	7	1.02e+08	1.02e+08	0.1621	rs407366	 2.42	rs6947435	 0.054837	  5.64	-0.08247	101	 22	enet	0.10827	 7.26e-15	-0.6029	5.47e-01
./fusion_twas/WEIGHTS/LIV_LDL/STK17A_500kb.wgt.RDat	STK17A	7	4.36e+07	4.37e+07	0.0642	rs17172171	-2.13	rs2240516	 0.046052	 -6.05	-0.62264	178	  6	lasso	0.06894	 6.70e-10	 1.3829	1.67e-01
./fusion_twas/WEIGHTS/LIV_LDL/MUC3A_500kb.wgt.RDat	MUC3A	7	1.01e+08	1.01e+08	0.4457	rs10278546	 2.87	rs7803865	 0.583467	 17.55	 2.47222	104	 14	enet	0.62132	6.04e-112	 1.9685	4.90e-02
./fusion_twas/WEIGHTS/LIV_LDL/SNX10_500kb.wgt.RDat	SNX10	7	2.63e+07	2.64e+07	0.1547	rs10235225	 5.08	rs1993094	 0.171888	  0.00	-0.82716	207	  2	enet	0.17219	 2.31e-23	 1.4072	1.59e-01
./fusion_twas/WEIGHTS/LIV_LDL/EPHA1_500kb.wgt.RDat	EPHA1	7	1.43e+08	1.43e+08	0.0751	rs1880560	 2.54	rs4252512	 0.043485	  0.00	 0.00474	 93	  1	lasso	0.03748	 4.99e-06	 0.0702	9.44e-01
./fusion_twas/WEIGHTS/LIV_LDL/HUS1_500kb.wgt.RDat	HUS1	7	4.77e+07	4.80e+07	0.2021	rs17131842	 2.41	rs2708861	 0.206821	 10.38	-0.83019	289	  4	lasso	0.20557	 4.78e-28	-0.8298	4.07e-01
./fusion_twas/WEIGHTS/LIV_LDL/KIAA0895_500kb.wgt.RDat	KIAA0895	7	3.64e+07	3.64e+07	0.0658	rs2700936	-3.11	rs196646	 0.003654	 -3.83	 1.00000	250	250	prs	0.02295	 3.02e-04	-1.7576	7.88e-02
