FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/LIV_LDL/LTBP3_500kb.wgt.RDat	LTBP3	11	6.53e+07	6.53e+07	0.4858	rs537786	 -3.56	rs619586	 0.071395	  7.45	 -1.3023	116	 28	enet	0.21792	 7.91e-30	-1.52578	1.27e-01
./fusion_twas/WEIGHTS/LIV_LDL/SLC36A4_500kb.wgt.RDat	SLC36A4	11	9.29e+07	9.29e+07	0.1473	rs2895470	 -2.67	rs17549982	 0.032548	  6.43	 -1.4507	152	  6	enet	0.11438	 1.18e-15	-1.19240	2.33e-01
./fusion_twas/WEIGHTS/LIV_LDL/CYB5R2_500kb.wgt.RDat	CYB5R2	11	7.69e+06	7.70e+06	0.3581	rs12361175	  3.89	rs11607941	 0.182177	  9.75	 -1.1385	317	 36	enet	0.30624	 1.97e-43	-0.06002	9.52e-01
./fusion_twas/WEIGHTS/LIV_LDL/ACAT1_500kb.wgt.RDat	ACAT1	11	1.08e+08	1.08e+08	0.0634	rs11212707	  2.43	rs10890813	 0.078072	  6.62	 -1.0893	130	  1	lasso	0.07134	 3.37e-10	-1.08929	2.76e-01
./fusion_twas/WEIGHTS/LIV_LDL/CDC42BPG_500kb.wgt.RDat	CDC42BPG	11	6.46e+07	6.46e+07	0.0542	rs7131675	 -3.19	rs670358	 0.070913	  6.29	  0.1158	106	  1	enet	0.06839	 7.83e-10	 0.11579	9.08e-01
./fusion_twas/WEIGHTS/LIV_LDL/PRRG4_500kb.wgt.RDat	PRRG4	11	3.29e+07	3.29e+07	0.0409	rs2207548	  3.53	rs12787998	 0.026369	 -4.48	  1.1392	137	  4	lasso	0.02945	 4.80e-05	-1.55158	1.21e-01
./fusion_twas/WEIGHTS/LIV_LDL/ZW10_500kb.wgt.RDat	ZW10	11	1.14e+08	1.14e+08	0.0995	rs7110543	  2.75	rs11214684	 0.028807	  5.54	  2.3023	281	 13	enet	0.06493	 2.10e-09	 2.60595	9.16e-03
./fusion_twas/WEIGHTS/LIV_LDL/ZDHHC5_500kb.wgt.RDat	ZDHHC5	11	5.74e+07	5.75e+07	0.0551	rs11229087	  3.10	rs1424752	 0.036539	  4.84	  1.8667	157	157	prs	0.03050	 3.57e-05	 1.27153	2.04e-01
./fusion_twas/WEIGHTS/LIV_LDL/IFITM10_500kb.wgt.RDat	IFITM10	11	1.75e+06	1.77e+06	0.0619	rs1398256	  2.92	rs12366207	 0.004601	 -3.51	 -0.4058	173	173	prs	0.01380	 4.14e-03	-0.98011	3.27e-01
./fusion_twas/WEIGHTS/LIV_LDL/SAA2_500kb.wgt.RDat	SAA2	11	1.83e+07	1.83e+07	0.1196	rs17494675	 -5.41	rs11024600	 0.002491	 -3.82	 -1.3636	151	 22	enet	0.04712	 3.29e-07	 0.76677	4.43e-01
./fusion_twas/WEIGHTS/LIV_LDL/NAV2_500kb.wgt.RDat	NAV2	11	1.94e+07	2.01e+07	0.1907	rs7119457	  3.26	rs6483543	 0.110777	  0.00	  0.2500	501	 38	enet	0.11242	 2.12e-15	 0.88991	3.74e-01
./fusion_twas/WEIGHTS/LIV_LDL/C11orf21_500kb.wgt.RDat	C11orf21	11	2.32e+06	2.32e+06	0.1081	rs1398256	  2.92	rs2651836	 0.102203	  7.31	 -0.8750	201	  2	lasso	0.10041	 7.36e-14	-0.80569	4.20e-01
./fusion_twas/WEIGHTS/LIV_LDL/NUCB2_500kb.wgt.RDat	NUCB2	11	1.72e+07	1.74e+07	0.3492	rs4756921	  3.16	rs214097	 0.396304	 14.27	 -2.0769	243	  5	lasso	0.40643	 4.20e-61	-2.01663	4.37e-02
./fusion_twas/WEIGHTS/LIV_LDL/CD59_500kb.wgt.RDat	CD59	11	3.37e+07	3.38e+07	0.1676	rs763851	 -2.79	rs831630	 0.165865	 -9.37	 -0.1795	187	  8	lasso	0.17855	 3.06e-24	 0.76330	4.45e-01
./fusion_twas/WEIGHTS/LIV_LDL/USP35_500kb.wgt.RDat	USP35	11	7.79e+07	7.79e+07	0.1223	rs1046780	 -4.96	rs2510054	 0.019509	  4.10	 -4.6857	108	 26	enet	0.05362	 5.23e-08	-2.59515	9.46e-03
./fusion_twas/WEIGHTS/LIV_LDL/PACS1_500kb.wgt.RDat	PACS1	11	6.58e+07	6.60e+07	0.0361	rs11822028	 -3.68	rs4601790	 0.006366	  0.00	  0.6230	120	  3	enet	0.01395	 3.98e-03	-1.02604	3.05e-01
./fusion_twas/WEIGHTS/LIV_LDL/RP11-819C21.1_500kb.wgt.RDat	RP11-819C21.1	11	1.07e+08	1.07e+08	0.0835	rs11212082	 -2.49	rs7111266	 0.028394	  4.62	 -0.8772	177	 15	enet	0.06187	 5.03e-09	 0.83966	4.01e-01
./fusion_twas/WEIGHTS/LIV_LDL/SNX15_500kb.wgt.RDat	SNX15	11	6.48e+07	6.48e+07	0.0682	rs7104900	 -3.01	rs562590	 0.061978	  6.12	 -0.0667	 98	  5	lasso	0.05829	 1.39e-08	 0.40702	6.84e-01
