FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/LIV_LDL/DSG2_500kb.wgt.RDat	DSG2	18	29078006	29128971	0.1359	rs482570	 3.33	rs1031729	 0.105119	 -7.46	 0.4151	225	  5	lasso	0.1271	 2.60e-17	 0.28678	0.77428
./fusion_twas/WEIGHTS/LIV_LDL/LINC00909_500kb.wgt.RDat	LINC00909	18	72259010	72265744	0.1303	rs10871737	-2.87	rs7506051	 0.078084	 -6.59	 0.5634	190	 18	enet	0.0769	 6.79e-11	 0.27643	0.78222
./fusion_twas/WEIGHTS/LIV_LDL/IMPACT_500kb.wgt.RDat	IMPACT	18	22006580	22033499	0.0758	rs731665	-3.01	rs1131521	 0.057955	  0.00	 0.9219	242	  2	lasso	0.0566	 2.24e-08	-0.40034	0.68891
./fusion_twas/WEIGHTS/LIV_LDL/TWSG1_500kb.wgt.RDat	TWSG1	18	 9334765	 9402418	0.1695	rs329007	-3.65	rs7229150	 0.082153	 -7.37	 0.7381	282	  4	lasso	0.0998	 8.81e-14	-0.67284	0.50105
./fusion_twas/WEIGHTS/LIV_LDL/ATP8B1_500kb.wgt.RDat	ATP8B1	18	55313658	55470333	0.0688	rs1217566	-3.28	rs2663849	 0.014939	  4.37	-1.7353	254	  2	lasso	0.0308	 3.32e-05	-1.78952	0.07353
./fusion_twas/WEIGHTS/LIV_LDL/METTL4_500kb.wgt.RDat	METTL4	18	 2537524	 2571508	0.0975	rs9946250	 3.24	rs770224	 0.112171	  8.24	 1.0755	221	  3	lasso	0.1161	 7.16e-16	 1.11387	0.26533
./fusion_twas/WEIGHTS/LIV_LDL/CCBE1_500kb.wgt.RDat	CCBE1	18	57098172	57364612	0.1654	rs10503023	-2.84	rs1540061	 0.066232	  5.93	 1.1014	348	348	prs	0.0697	 5.41e-10	 0.32136	0.74794
./fusion_twas/WEIGHTS/LIV_LDL/TNFRSF11A_500kb.wgt.RDat	TNFRSF11A	18	59992520	60058516	0.0752	rs12954590	 3.71	rs2980981	 0.011372	 -3.98	-1.3519	199	 11	enet	0.0129	 5.42e-03	-0.14990	0.88084
./fusion_twas/WEIGHTS/LIV_LDL/FAM210A_500kb.wgt.RDat	FAM210A	18	13663346	13726662	0.3201	rs4796989	-2.89	rs12956554	 0.147715	 -9.50	 0.2222	187	 33	enet	0.2676	 2.80e-37	 0.85610	0.39194
./fusion_twas/WEIGHTS/LIV_LDL/ZCCHC2_500kb.wgt.RDat	ZCCHC2	18	60190240	60254942	0.0754	rs12954590	 3.71	rs17070072	 0.036860	 -4.63	 0.2037	191	191	blup	0.0190	 9.28e-04	 0.99378	0.32033
./fusion_twas/WEIGHTS/LIV_LDL/PTPRM_500kb.wgt.RDat	PTPRM	18	 7566780	 8406859	0.0910	rs11662290	 3.23	rs16954157	 0.004165	 -3.75	-0.1587	485	485	prs	0.0284	 6.41e-05	-0.32247	0.74710
./fusion_twas/WEIGHTS/LIV_LDL/EPG5_500kb.wgt.RDat	EPG5	18	43427574	43547240	0.0581	rs8085058	 3.18	rs1125807	 0.031672	  5.05	-1.7925	227	  3	lasso	0.0303	 3.82e-05	-1.80126	0.07166
./fusion_twas/WEIGHTS/LIV_LDL/ZBTB7C_500kb.wgt.RDat	ZBTB7C	18	45553044	45937123	0.1582	rs2337012	-2.59	rs4939747	 0.072829	  7.41	-0.3733	324	  4	lasso	0.1571	 2.62e-21	 0.15600	0.87603
./fusion_twas/WEIGHTS/LIV_LDL/ENOSF1_500kb.wgt.RDat	ENOSF1	18	  670324	  712676	0.5030	rs13381806	 3.39	rs2612091	 0.411219	-14.55	-1.1346	269	 27	enet	0.5466	 1.39e-91	 1.46500	0.14292
./fusion_twas/WEIGHTS/LIV_LDL/TTC39C_500kb.wgt.RDat	TTC39C	18	21572737	21715574	0.0504	rs731665	-3.01	rs4800546	 0.042242	 -4.87	 0.1216	222	  2	lasso	0.0304	 3.63e-05	-0.11152	0.91120
