FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/LIV_LDL/NOP10_500kb.wgt.RDat	NOP10	15	3.46e+07	3.46e+07	0.1103	rs17236946	-3.09	rs12591967	 0.115492	 -7.78	-1.3671	158	 10	enet	0.11215	 2.29e-15	 1.57359	0.11558
./fusion_twas/WEIGHTS/LIV_LDL/CTD-2008A1.2_500kb.wgt.RDat	CTD-2008A1.2	15	4.51e+07	4.52e+07	0.6293	rs2413772	-2.32	rs1648281	 0.091190	  7.01	 0.7500	102	 69	enet	0.25452	 2.85e-35	 0.31315	0.75417
./fusion_twas/WEIGHTS/LIV_LDL/TLN2_500kb.wgt.RDat	TLN2	15	6.27e+07	6.31e+07	0.1275	rs11856607	 3.71	rs17238189	 0.073271	  0.00	 0.2831	289	  5	lasso	0.10680	 1.12e-14	 0.85176	0.39435
./fusion_twas/WEIGHTS/LIV_LDL/RP11-139H15.1_500kb.wgt.RDat	RP11-139H15.1	15	5.56e+07	5.56e+07	0.0714	rs1994890	-2.56	rs8042411	 0.031838	  5.22	-0.0345	161	 13	enet	0.04642	 4.01e-07	-0.04535	0.96383
./fusion_twas/WEIGHTS/LIV_LDL/APBA2_500kb.wgt.RDat	APBA2	15	2.91e+07	2.94e+07	0.0492	rs10851725	-2.56	rs17748747	 0.027856	  4.32	 1.3625	138	138	prs	0.02071	 5.71e-04	-0.10721	0.91462
./fusion_twas/WEIGHTS/LIV_LDL/MGA_500kb.wgt.RDat	MGA	15	4.19e+07	4.21e+07	0.0710	rs16971915	 2.20	rs1918310	-0.001464	  3.46	 0.0370	176	 21	enet	0.02227	 3.66e-04	-0.24107	0.80950
./fusion_twas/WEIGHTS/LIV_LDL/NUSAP1_500kb.wgt.RDat	NUSAP1	15	4.16e+07	4.17e+07	0.0524	rs1049598	 3.05	rs17730589	 0.058919	  5.67	-0.2131	106	  4	lasso	0.06495	 2.09e-09	-0.25528	0.79851
./fusion_twas/WEIGHTS/LIV_LDL/CTSH_500kb.wgt.RDat	CTSH	15	7.92e+07	7.92e+07	0.6285	rs3743057	 2.56	rs12148472	 0.446194	-15.17	-1.8118	177	  5	lasso	0.52098	 2.28e-85	 1.80900	0.07045
./fusion_twas/WEIGHTS/LIV_LDL/HERC1_500kb.wgt.RDat	HERC1	15	6.39e+07	6.41e+07	0.0450	rs7176387	 3.44	rs7176133	 0.022394	  4.64	 0.0000	145	145	prs	0.02436	 2.02e-04	-0.56159	0.57440
./fusion_twas/WEIGHTS/LIV_LDL/TM6SF1_500kb.wgt.RDat	TM6SF1	15	8.38e+07	8.38e+07	0.2302	rs3743102	-2.67	rs13379920	 0.131801	  8.44	-0.5536	139	  4	lasso	0.14028	 4.78e-19	 0.00857	0.99316
