FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/LIV_LDL/MSRB1_500kb.wgt.RDat	MSRB1	16	 1988211	 1993327	0.1820	rs2238464	  2.73	rs13331553	 1.10e-01	 -7.65	-0.7273	127	  6	lasso	0.10930	 5.34e-15	 0.65881	5.10e-01
./fusion_twas/WEIGHTS/LIV_LDL/CDH13_500kb.wgt.RDat	CDH13	16	82660408	83830204	0.1112	rs9922459	  3.82	rs6565065	 1.47e-02	 -4.44	-0.7759	955	  5	lasso	0.01932	 8.48e-04	 0.78017	4.35e-01
./fusion_twas/WEIGHTS/LIV_LDL/IL4R_500kb.wgt.RDat	IL4R	16	27324989	27376099	0.3465	rs16976728	 -2.69	rs6498011	 3.36e-01	-13.14	-2.3519	207	  5	lasso	0.34555	 4.82e-50	 2.36781	1.79e-02
./fusion_twas/WEIGHTS/LIV_LDL/PDXDC2P_500kb.wgt.RDat	PDXDC2P	16	70044654	70099848	0.5374	rs12149660	 -1.54	rs1134074	 4.18e-01	-14.65	 0.9074	 57	 57	blup	0.48569	 2.52e-77	-1.13667	2.56e-01
./fusion_twas/WEIGHTS/LIV_LDL/PRSS53_500kb.wgt.RDat	PRSS53	16	31094746	31100949	0.4315	rs1549293	 -4.27	rs2303222	 5.99e-01	-17.64	-4.1081	 87	  3	lasso	0.60323	1.14e-106	 4.10557	4.03e-05
./fusion_twas/WEIGHTS/LIV_LDL/DECR2_500kb.wgt.RDat	DECR2	16	  451826	  462487	0.5113	rs4984672	 -2.59	rs1204504	 4.94e-01	 15.90	 0.7895	105	  7	lasso	0.54437	 4.98e-91	 0.95516	3.39e-01
./fusion_twas/WEIGHTS/LIV_LDL/HPR_500kb.wgt.RDat	HPR	16	72088522	72111145	0.6321	rs217181	-11.14	rs9302635	 4.32e-01	 14.90	-8.1224	102	102	blup	0.51836	 9.47e-85	-1.61256	1.07e-01
./fusion_twas/WEIGHTS/LIV_LDL/DEF8_500kb.wgt.RDat	DEF8	16	90014333	90034468	0.1636	rs3826200	 -2.99	rs16965867	 1.54e-03	 -3.82	 0.3864	 92	 23	enet	0.07041	 4.40e-10	-0.25968	7.95e-01
./fusion_twas/WEIGHTS/LIV_LDL/TLDC1_500kb.wgt.RDat	TLDC1	16	84511681	84587639	0.0976	rs3803630	 -2.99	rs12923411	-1.22e-03	 -3.79	 0.1731	471	471	prs	0.03174	 2.51e-05	-1.36715	1.72e-01
./fusion_twas/WEIGHTS/LIV_LDL/HEATR3_500kb.wgt.RDat	HEATR3	16	50099852	50140298	0.1136	rs12597023	 -2.83	rs16947618	 6.69e-02	  0.00	 0.0506	153	  7	enet	0.11256	 2.03e-15	 1.44421	1.49e-01
./fusion_twas/WEIGHTS/LIV_LDL/KAT8_500kb.wgt.RDat	KAT8	16	31127075	31142714	0.1163	rs1549293	 -4.27	rs14235	 1.47e-01	 -8.76	-3.7368	 89	  7	lasso	0.15077	 1.89e-20	 3.26630	1.09e-03
./fusion_twas/WEIGHTS/LIV_LDL/ROGDI_500kb.wgt.RDat	ROGDI	16	 4846969	 4852951	0.0403	rs8064024	 -3.38	rs3185547	 2.23e-02	 -4.93	 2.4444	135	135	prs	0.04061	 2.07e-06	-2.61599	8.90e-03
./fusion_twas/WEIGHTS/LIV_LDL/UBN1_500kb.wgt.RDat	UBN1	16	 4896666	 4932361	0.0726	rs8064024	 -3.38	rs12444795	 1.74e-02	 -4.47	 2.2763	146	 14	enet	0.04305	 1.04e-06	-0.99371	3.20e-01
./fusion_twas/WEIGHTS/LIV_LDL/MT1E_500kb.wgt.RDat	MT1E	16	56659387	56661024	0.3015	rs7205804	-10.84	rs995948	 1.56e-01	  0.00	 0.5962	200	 28	enet	0.28242	 1.33e-39	 0.36646	7.14e-01
