FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/LIV_LDL/TMCO3_500kb.wgt.RDat	TMCO3	13	1.14e+08	1.14e+08	0.2284	rs7338565	 3.22	rs9805651	 0.098761	  7.27	-1.9104	107	 23	enet	0.11964	 2.46e-16	-1.0037	0.31552
./fusion_twas/WEIGHTS/LIV_LDL/F7_500kb.wgt.RDat	F7	13	1.14e+08	1.14e+08	0.3083	rs7338565	 3.22	rs555212	 0.149242	  9.68	-0.7391	184	  5	lasso	0.25982	 4.40e-36	-1.8038	0.07127
./fusion_twas/WEIGHTS/LIV_LDL/ERCC5_500kb.wgt.RDat	ERCC5	13	1.03e+08	1.04e+08	0.0893	rs1571513	-2.42	rs9586002	 0.053418	 -5.60	 0.6875	307	  6	lasso	0.04835	 2.33e-07	-0.7381	0.46047
./fusion_twas/WEIGHTS/LIV_LDL/CDC16_500kb.wgt.RDat	CDC16	13	1.15e+08	1.15e+08	0.1881	rs7330717	-2.43	rs11617448	 0.214171	 10.70	 0.5000	 39	 12	enet	0.22068	 3.14e-30	 0.2529	0.80033
./fusion_twas/WEIGHTS/LIV_LDL/UGGT2_500kb.wgt.RDat	UGGT2	13	9.65e+07	9.67e+07	0.2137	rs7329790	 2.54	rs2389530	 0.267873	 11.78	 1.2778	176	 32	enet	0.27313	 3.83e-38	 1.6811	0.09274
./fusion_twas/WEIGHTS/LIV_LDL/CRYL1_500kb.wgt.RDat	CRYL1	13	2.10e+07	2.11e+07	0.0822	rs3858744	 2.22	rs9552195	 0.055902	 -5.57	 1.4833	219	  2	lasso	0.05170	 9.01e-08	-1.4863	0.13720
./fusion_twas/WEIGHTS/LIV_LDL/EDNRB_500kb.wgt.RDat	EDNRB	13	7.85e+07	7.85e+07	0.0473	rs3861137	-2.37	rs2775133	 0.012346	  4.36	-1.3396	169	  3	lasso	0.02578	 1.35e-04	-1.2999	0.19363
./fusion_twas/WEIGHTS/LIV_LDL/CPB2-AS1_500kb.wgt.RDat	CPB2-AS1	13	4.66e+07	4.67e+07	0.5722	rs674754	 3.58	rs17600984	 0.568853	 17.09	 0.3548	209	 12	enet	0.57410	 1.17e-98	 0.4815	0.63018
./fusion_twas/WEIGHTS/LIV_LDL/ARGLU1_500kb.wgt.RDat	ARGLU1	13	1.07e+08	1.07e+08	0.0857	rs884124	-2.63	rs3759453	 0.046025	  6.05	-0.8000	223	  4	enet	0.06692	 1.19e-09	-0.7084	0.47871
./fusion_twas/WEIGHTS/LIV_LDL/TNFRSF19_500kb.wgt.RDat	TNFRSF19	13	2.41e+07	2.43e+07	0.0745	rs3764070	-3.20	rs885478	 0.031979	  0.00	-1.0000	369	  3	lasso	0.04305	 1.04e-06	 1.0388	0.29892
