FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/LIV_LDL/COPS7A_500kb.wgt.RDat	COPS7A	12	6.83e+06	6.84e+06	0.1886	rs11569357	-2.54	rs2178692	 1.21e-01	  8.05	-2.1167	104	  4	lasso	0.13102	 7.98e-18	-2.16943	3.01e-02
./fusion_twas/WEIGHTS/LIV_LDL/ATXN7L3B_500kb.wgt.RDat	ATXN7L3B	12	7.49e+07	7.49e+07	0.1046	rs7314330	-2.47	rs2365432	 7.71e-02	  0.00	-1.6154	123	 15	enet	0.07779	 5.29e-11	-0.82642	4.09e-01
./fusion_twas/WEIGHTS/LIV_LDL/GXYLT1_500kb.wgt.RDat	GXYLT1	12	4.25e+07	4.25e+07	0.0455	rs7315891	-2.46	rs1064469	 5.13e-02	  5.54	-2.4528	148	  1	lasso	0.04037	 2.21e-06	-2.45283	1.42e-02
./fusion_twas/WEIGHTS/LIV_LDL/METAP2_500kb.wgt.RDat	METAP2	12	9.59e+07	9.59e+07	0.1522	rs1036429	 3.79	rs2596741	 1.21e-01	 -8.06	-0.8113	219	  9	lasso	0.14324	 1.93e-19	 0.81196	4.17e-01
./fusion_twas/WEIGHTS/LIV_LDL/SPSB2_500kb.wgt.RDat	SPSB2	12	6.98e+06	7.00e+06	0.3501	rs11569357	-2.54	rs11064153	 3.42e-01	  0.00	-1.7629	 80	 11	enet	0.40744	 2.69e-61	 0.70865	4.79e-01
./fusion_twas/WEIGHTS/LIV_LDL/CLEC1A_500kb.wgt.RDat	CLEC1A	12	1.02e+07	1.03e+07	0.1982	rs7957621	 2.95	rs3816845	 2.04e-01	-10.29	-0.0633	169	  2	lasso	0.20091	 2.21e-27	 0.03448	9.72e-01
./fusion_twas/WEIGHTS/LIV_LDL/WNK1_500kb.wgt.RDat	WNK1	12	8.62e+05	1.02e+06	0.1089	rs11063275	 3.76	rs520932	 8.60e-03	  0.00	-0.4590	161	161	prs	0.02259	 3.34e-04	-1.09053	2.75e-01
./fusion_twas/WEIGHTS/LIV_LDL/TMEM19_500kb.wgt.RDat	TMEM19	12	7.21e+07	7.21e+07	0.0724	rs10879304	-2.16	rs7970671	 9.79e-03	  3.93	 1.3600	147	  6	lasso	0.03067	 3.40e-05	 1.71464	8.64e-02
./fusion_twas/WEIGHTS/LIV_LDL/FBRSL1_500kb.wgt.RDat	FBRSL1	12	1.33e+08	1.33e+08	0.1428	rs11147102	-2.49	rs3812828	 4.78e-02	  5.65	 1.3684	 87	 21	enet	0.08843	 2.44e-12	 1.83871	6.60e-02
./fusion_twas/WEIGHTS/LIV_LDL/VPS29_500kb.wgt.RDat	VPS29	12	1.11e+08	1.11e+08	0.0976	rs12828640	-3.51	rs16940760	 4.40e-02	  0.00	 0.8994	 87	 87	prs	0.06314	 3.51e-09	-0.26857	7.88e-01
