FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/Blood_LDL/MCF2L2_500kb.wgt.RDat	MCF2L2	3	1.83e+08	1.83e+08	0.1092	rs6793157	-3.06	rs4859188	 7.82e-02	 -6.49	-1.5370	204	  2	lasso	0.07827	1.05e-09	 1.52714	1.27e-01
./fusion_twas/WEIGHTS/Blood_LDL/TIGIT_500kb.wgt.RDat	TIGIT	3	1.14e+08	1.14e+08	0.0829	rs2693039	-2.48	rs2654758	 5.17e-02	  5.35	 0.5902	173	  4	enet	0.06291	4.60e-08	 0.32854	7.43e-01
./fusion_twas/WEIGHTS/Blood_LDL/LINC00877_500kb.wgt.RDat	LINC00877	3	7.21e+07	7.23e+07	0.0807	rs4073919	 2.89	rs2055644	 2.93e-02	  4.38	-1.0357	295	  5	lasso	0.01803	2.58e-03	-1.46029	1.44e-01
./fusion_twas/WEIGHTS/Blood_LDL/ACAD9_500kb.wgt.RDat	ACAD9	3	1.29e+08	1.29e+08	0.2121	rs7647218	 2.85	rs6790721	 1.36e-01	  7.86	 0.6937	126	 12	enet	0.16714	1.17e-19	 0.29041	7.72e-01
./fusion_twas/WEIGHTS/Blood_LDL/THUMPD3_500kb.wgt.RDat	THUMPD3	3	9.40e+06	9.43e+06	0.2529	rs159143	 2.43	rs2596915	 2.60e-01	-11.17	-0.7302	220	 24	enet	0.29379	1.03e-35	 0.85108	3.95e-01
./fusion_twas/WEIGHTS/Blood_LDL/ARHGAP31_500kb.wgt.RDat	ARHGAP31	3	1.19e+08	1.19e+08	0.0742	rs3732361	 3.45	rs6781116	 7.88e-02	 -6.04	-1.0317	253	  3	lasso	0.06078	7.74e-08	 1.16551	2.44e-01
./fusion_twas/WEIGHTS/Blood_LDL/SLC35A5_500kb.wgt.RDat	SLC35A5	3	1.12e+08	1.12e+08	0.1607	rs7642984	 2.90	rs9864383	 1.80e-01	  0.00	 1.8364	163	  8	enet	0.18487	9.31e-22	-0.00257	9.98e-01
./fusion_twas/WEIGHTS/Blood_LDL/MFN1_500kb.wgt.RDat	MFN1	3	1.79e+08	1.79e+08	0.1124	rs6776229	-2.72	rs13083369	 4.44e-02	  5.50	-0.1148	135	  4	lasso	0.04833	1.61e-06	 0.54139	5.88e-01
./fusion_twas/WEIGHTS/Blood_LDL/KIAA1524_500kb.wgt.RDat	KIAA1524	3	1.08e+08	1.08e+08	0.2247	rs7643006	-3.87	rs11709183	 2.13e-01	  9.76	-0.4286	137	  4	lasso	0.21505	1.96e-25	-0.24178	8.09e-01
./fusion_twas/WEIGHTS/Blood_LDL/RP11-222K16.2_500kb.wgt.RDat	RP11-222K16.2	3	2.78e+07	2.78e+07	0.2679	rs2100006	 3.10	rs2642935	 2.12e-01	  9.69	 0.7619	157	 13	enet	0.22513	1.08e-26	 0.49153	6.23e-01
./fusion_twas/WEIGHTS/Blood_LDL/GYG1_500kb.wgt.RDat	GYG1	3	1.49e+08	1.49e+08	0.1241	rs6780596	 2.98	rs3863998	 2.21e-02	  0.00	 0.7619	237	 22	enet	0.07027	7.57e-09	 1.48174	1.38e-01
./fusion_twas/WEIGHTS/Blood_LDL/PLXND1_500kb.wgt.RDat	PLXND1	3	1.29e+08	1.29e+08	0.0382	rs1872111	 3.08	rs10934891	 2.94e-04	  3.57	-1.3721	 93	 93	prs	0.00995	1.96e-02	 0.63255	5.27e-01
./fusion_twas/WEIGHTS/Blood_LDL/COLQ_500kb.wgt.RDat	COLQ	3	1.55e+07	1.56e+07	0.1699	rs6801560	-2.79	rs6777812	 8.16e-02	  6.95	 1.1739	137	  4	lasso	0.10613	9.87e-13	 1.39465	1.63e-01
./fusion_twas/WEIGHTS/Blood_LDL/MRPS25_500kb.wgt.RDat	MRPS25	3	1.51e+07	1.51e+07	0.0722	rs17039819	 2.22	rs10510437	 2.93e-02	 -4.36	 0.4308	214	214	prs	0.04497	3.63e-06	-0.51081	6.09e-01
./fusion_twas/WEIGHTS/Blood_LDL/GNL3_500kb.wgt.RDat	GNL3	3	5.27e+07	5.27e+07	0.0342	rs10510760	 4.16	rs10510760	 6.68e-02	 -5.66	 4.1579	113	  3	lasso	0.06537	2.52e-08	-4.11088	3.94e-05
./fusion_twas/WEIGHTS/Blood_LDL/TFG_500kb.wgt.RDat	TFG	3	1.00e+08	1.00e+08	0.1306	rs1449311	-3.54	rs17279479	 1.36e-01	  0.00	-1.7538	151	151	prs	0.15047	1.01e-17	 1.46233	1.44e-01
./fusion_twas/WEIGHTS/Blood_LDL/AMT_500kb.wgt.RDat	AMT	3	4.95e+07	4.95e+07	0.2469	rs9586	-1.05	rs2312462	 3.14e-01	-11.75	-0.9831	 65	  5	lasso	0.30007	1.39e-36	 0.97787	3.28e-01
./fusion_twas/WEIGHTS/Blood_LDL/ABCC5_500kb.wgt.RDat	ABCC5	3	1.84e+08	1.84e+08	0.2192	rs262963	-2.84	rs939335	 3.05e-01	-12.31	 0.0769	243	  3	lasso	0.36444	6.02e-46	-0.20533	8.37e-01
./fusion_twas/WEIGHTS/Blood_LDL/SLC51A_500kb.wgt.RDat	SLC51A	3	1.96e+08	1.96e+08	0.0560	rs9858622	 3.33	rs11185517	 2.63e-02	 -4.53	 0.1045	139	  3	lasso	0.02251	8.55e-04	-0.44619	6.55e-01
./fusion_twas/WEIGHTS/Blood_LDL/PLCD1_500kb.wgt.RDat	PLCD1	3	3.80e+07	3.81e+07	0.0620	rs9877943	 2.76	rs4389435	 1.84e-02	 -4.14	 1.2759	154	154	prs	0.04133	8.79e-06	-0.07841	9.38e-01
./fusion_twas/WEIGHTS/Blood_LDL/MLH1_500kb.wgt.RDat	MLH1	3	3.70e+07	3.71e+07	0.1133	rs9844749	 2.68	rs1800734	 8.41e-02	  6.19	 1.0484	154	  9	enet	0.08936	6.70e-11	 0.88232	3.78e-01
