FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/Blood_LDL/APBB2_500kb.wgt.RDat	APBB2	4	4.08e+07	4.12e+07	0.2028	rs16852895	-3.36	rs17528008	 0.055715	  5.13	-0.2857	299	  9	lasso	0.0450	 3.61e-06	-0.0333	0.97343
./fusion_twas/WEIGHTS/Blood_LDL/SCLT1_500kb.wgt.RDat	SCLT1	4	1.30e+08	1.30e+08	0.0934	rs17013593	-3.11	rs1030830	 0.102193	 -6.78	-0.8909	182	  2	lasso	0.1003	 4.28e-12	 0.8970	0.36973
./fusion_twas/WEIGHTS/Blood_LDL/GRK4_500kb.wgt.RDat	GRK4	4	2.97e+06	3.04e+06	0.1884	rs16844364	 4.45	rs704349	 0.140745	  0.00	 0.1000	116	  9	enet	0.1429	 7.51e-17	-1.2583	0.20830
./fusion_twas/WEIGHTS/Blood_LDL/SNX25_500kb.wgt.RDat	SNX25	4	1.86e+08	1.86e+08	0.1586	rs6835984	 2.70	rs2130392	 0.149551	  0.00	-0.0175	268	  4	enet	0.1601	 7.83e-19	-0.9124	0.36155
./fusion_twas/WEIGHTS/Blood_LDL/RP11-539L10.2_500kb.wgt.RDat	RP11-539L10.2	4	6.69e+06	6.69e+06	0.1469	rs4688973	-2.75	rs3822262	 0.136889	  7.88	-0.8551	257	  3	lasso	0.1344	 6.99e-16	-0.8359	0.40319
./fusion_twas/WEIGHTS/Blood_LDL/DDX60L_500kb.wgt.RDat	DDX60L	4	1.69e+08	1.69e+08	0.2039	rs11728448	-2.68	rs2002727	 0.110631	  7.92	-0.1967	217	  6	lasso	0.1444	 5.11e-17	 0.7595	0.44756
./fusion_twas/WEIGHTS/Blood_LDL/TMEM144_500kb.wgt.RDat	TMEM144	4	1.59e+08	1.59e+08	0.2138	rs6812217	 1.91	rs2881373	 0.274486	-11.08	 0.1200	 83	  3	lasso	0.2736	 5.54e-33	-0.1330	0.89419
./fusion_twas/WEIGHTS/Blood_LDL/ZFYVE28_500kb.wgt.RDat	ZFYVE28	4	2.27e+06	2.42e+06	0.0734	rs3775068	 2.18	rs2269493	 0.058302	  5.30	-1.3393	 95	  6	enet	0.0715	 5.64e-09	-1.8896	0.05881
./fusion_twas/WEIGHTS/Blood_LDL/ABCG2_500kb.wgt.RDat	ABCG2	4	8.90e+07	8.92e+07	0.4264	rs1381966	-2.54	rs11932727	 0.221329	 -9.97	 0.4464	210	  9	lasso	0.2778	 1.56e-33	-0.5340	0.59335
./fusion_twas/WEIGHTS/Blood_LDL/CBR4_500kb.wgt.RDat	CBR4	4	1.70e+08	1.70e+08	0.1820	rs2046770	 2.31	rs17054653	 0.137456	  7.87	-0.0220	216	  4	lasso	0.1279	 3.75e-15	 0.1290	0.89736
./fusion_twas/WEIGHTS/Blood_LDL/CRIPAK_500kb.wgt.RDat	CRIPAK	4	1.39e+06	1.39e+06	0.2570	rs7671502	 3.08	rs10024529	 0.251121	 10.52	-0.4390	 90	  1	lasso	0.2478	 1.39e-29	-0.4390	0.66064
./fusion_twas/WEIGHTS/Blood_LDL/RP11-384K6.6_500kb.wgt.RDat	RP11-384K6.6	4	1.20e+08	1.20e+08	0.1952	rs13130144	-2.81	rs7689541	 0.207607	 -9.57	-0.5849	116	 13	enet	0.1952	 5.31e-23	 0.4031	0.68690
./fusion_twas/WEIGHTS/Blood_LDL/TLR3_500kb.wgt.RDat	TLR3	4	1.87e+08	1.87e+08	0.1767	rs7694098	-2.71	rs7660462	 0.033580	 -5.64	 0.1321	287	  9	enet	0.0934	 2.47e-11	-0.2956	0.76752
./fusion_twas/WEIGHTS/Blood_LDL/CPEB2_500kb.wgt.RDat	CPEB2	4	1.50e+07	1.51e+07	0.1247	rs1501180	-2.49	rs13140166	 0.087566	 -6.42	 1.2885	183	  1	lasso	0.0752	 2.22e-09	-1.2885	0.19759
./fusion_twas/WEIGHTS/Blood_LDL/UGT8_500kb.wgt.RDat	UGT8	4	1.16e+08	1.16e+08	0.0375	rs2028481	 2.56	rs10516603	 0.060530	  5.34	 1.3333	119	  2	lasso	0.0558	 2.62e-07	 1.3309	0.18322
./fusion_twas/WEIGHTS/Blood_LDL/HPGD_500kb.wgt.RDat	HPGD	4	1.75e+08	1.75e+08	0.1883	rs7686453	 2.48	rs4495020	 0.145919	  0.00	 1.4808	183	 14	enet	0.1737	 1.97e-20	 0.0484	0.96138
./fusion_twas/WEIGHTS/Blood_LDL/RP11-617D20.1_500kb.wgt.RDat	RP11-617D20.1	4	3.86e+07	3.87e+07	0.3789	rs907314	-3.33	rs9992667	 0.371672	 12.78	 0.5156	264	  6	lasso	0.3732	 2.73e-47	 0.2562	0.79783
./fusion_twas/WEIGHTS/Blood_LDL/C4orf3_500kb.wgt.RDat	C4orf3	4	1.20e+08	1.20e+08	0.0925	rs13130144	-2.81	rs10518336	 0.074016	  7.03	-1.8333	159	 13	enet	0.1309	 1.73e-15	 0.2891	0.77254
./fusion_twas/WEIGHTS/Blood_LDL/CAMK2D_500kb.wgt.RDat	CAMK2D	4	1.14e+08	1.15e+08	0.1139	rs10003143	-3.49	rs6820742	 0.048066	  0.00	 0.4103	230	  5	lasso	0.0565	 2.23e-07	 1.0658	0.28652
./fusion_twas/WEIGHTS/Blood_LDL/PRDM8_500kb.wgt.RDat	PRDM8	4	8.11e+07	8.11e+07	0.0957	rs2867696	-2.58	rs13102102	 0.038003	 -5.63	 1.4531	125	 14	enet	0.0922	 3.27e-11	 0.5320	0.59469
./fusion_twas/WEIGHTS/Blood_LDL/ANAPC4_500kb.wgt.RDat	ANAPC4	4	2.54e+07	2.54e+07	0.2036	rs6841005	 3.22	rs10027814	 0.277226	 11.03	 2.0943	230	  3	lasso	0.2771	 1.91e-33	 2.1847	0.02891
