FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/Blood_LDL/MCM8_500kb.wgt.RDat	MCM8	20	 5931298	 5975852	0.2507	rs6038219	 2.90	rs6038172	 0.187867	  0.00	 0.3281	260	  2	lasso	0.29688	 3.84e-36	 0.956580	0.338779
./fusion_twas/WEIGHTS/Blood_LDL/ACTR5_500kb.wgt.RDat	ACTR5	20	37377085	37400834	0.2042	rs2022498	 2.50	rs1006945	 0.092043	 -7.22	 0.9423	145	 21	enet	0.12763	 4.01e-15	 0.193646	0.846453
./fusion_twas/WEIGHTS/Blood_LDL/TRIB3_500kb.wgt.RDat	TRIB3	20	  361261	  378203	0.2972	rs944108	 2.70	rs742605	 0.138081	  7.95	-0.2453	246	 47	enet	0.20361	 5.03e-24	 0.974930	0.329595
./fusion_twas/WEIGHTS/Blood_LDL/ISM1_500kb.wgt.RDat	ISM1	20	13202418	13281298	0.1934	rs4508668	-4.09	rs6105055	 0.149731	 -8.25	-0.7662	226	  3	lasso	0.14251	 8.29e-17	 0.726374	0.467610
./fusion_twas/WEIGHTS/Blood_LDL/RRBP1_500kb.wgt.RDat	RRBP1	20	17594323	17662940	0.0795	rs2328223	 5.98	rs9768	 0.055561	  5.04	-1.0238	279	  4	lasso	0.03892	 1.58e-05	-0.817865	0.413434
./fusion_twas/WEIGHTS/Blood_LDL/ITPA_500kb.wgt.RDat	ITPA	20	 3189514	 3204516	0.2456	rs598418	 2.93	rs11697114	 0.204580	 -9.49	-0.0976	170	  4	lasso	0.21162	 5.21e-25	-0.353618	0.723625
./fusion_twas/WEIGHTS/Blood_LDL/SLC24A3_500kb.wgt.RDat	SLC24A3	20	19193290	19703581	0.2066	rs6046271	-3.18	rs6112304	 0.289017	-11.47	-0.4259	421	  1	lasso	0.29922	 1.82e-36	 0.425926	0.670162
./fusion_twas/WEIGHTS/Blood_LDL/RBCK1_500kb.wgt.RDat	RBCK1	20	  388142	  411610	0.0835	rs944108	 2.70	rs6139074	 0.036288	  0.00	-1.4000	264	  1	lasso	0.04705	 2.19e-06	-0.438017	0.661374
./fusion_twas/WEIGHTS/Blood_LDL/PCMTD2_500kb.wgt.RDat	PCMTD2	20	62887094	62926855	0.0979	rs6062550	 3.08	rs912239	 0.007831	 -4.16	 1.1875	 76	 32	enet	0.03899	 1.55e-05	-0.439826	0.660063
./fusion_twas/WEIGHTS/Blood_LDL/ZNF133_500kb.wgt.RDat	ZNF133	20	18269121	18297640	0.0788	rs2328223	 5.98	rs6080826	-0.000346	  0.00	 3.0566	188	188	prs	0.02853	 1.96e-04	 0.428937	0.667969
./fusion_twas/WEIGHTS/Blood_LDL/RP5-1043L13.1_500kb.wgt.RDat	RP5-1043L13.1	20	58662895	59102516	0.1095	rs6027733	 3.49	rs1475030	 0.051175	 -4.96	-0.6111	349	349	blup	0.06897	 1.04e-08	-1.431048	0.152417
./fusion_twas/WEIGHTS/Blood_LDL/SNX21_500kb.wgt.RDat	SNX21	20	44462449	44471914	0.0554	rs378114	-3.36	rs7270170	 0.023314	 -5.11	-0.5789	202	202	prs	0.04978	 1.13e-06	 0.196886	0.843917
./fusion_twas/WEIGHTS/Blood_LDL/C20orf27_500kb.wgt.RDat	C20orf27	20	 3734155	 3749034	0.1876	rs598418	 2.93	rs2281479	 0.098253	  6.81	-1.0952	177	 17	enet	0.12134	 2.03e-14	-0.486001	0.626966
./fusion_twas/WEIGHTS/Blood_LDL/NSFL1C_500kb.wgt.RDat	NSFL1C	20	 1422807	 1454487	0.2244	rs1407766	-2.82	rs6140700	 0.173638	  0.00	-0.7303	296	  4	lasso	0.24754	 1.50e-29	-0.490510	0.623773
./fusion_twas/WEIGHTS/Blood_LDL/SIRPB1_500kb.wgt.RDat	SIRPB1	20	 1544167	 1600707	0.5511	rs1407766	-2.82	rs3761268	 0.413917	 13.48	 0.4531	277	 32	enet	0.53226	 1.18e-75	 0.816887	0.413993
./fusion_twas/WEIGHTS/Blood_LDL/DNTTIP1_500kb.wgt.RDat	DNTTIP1	20	44420576	44440066	0.1114	rs378114	-3.36	rs2664529	 0.148508	 -8.53	 0.3947	200	  3	lasso	0.15118	 8.40e-18	-0.056002	0.955340
./fusion_twas/WEIGHTS/Blood_LDL/EDEM2_500kb.wgt.RDat	EDEM2	20	33703167	33865928	0.0444	rs2104417	-5.05	rs6060270	 0.012097	 -4.00	 0.0119	107	  5	lasso	0.01985	 1.64e-03	 1.042019	0.297403
./fusion_twas/WEIGHTS/Blood_LDL/CSE1L_500kb.wgt.RDat	CSE1L	20	47662849	47713489	0.0561	rs6019816	 3.38	rs17632	 0.039910	  4.49	-0.9623	179	179	prs	0.03069	 1.16e-04	-1.043133	0.296887
./fusion_twas/WEIGHTS/Blood_LDL/DYNLRB1_500kb.wgt.RDat	DYNLRB1	20	33104214	33128762	0.0475	rs3736802	-2.68	rs819167	 0.014155	 -3.55	-1.1161	 63	 63	prs	0.02521	 4.42e-04	 0.412133	0.680242
./fusion_twas/WEIGHTS/Blood_LDL/GMEB2_500kb.wgt.RDat	GMEB2	20	62218955	62258394	0.0786	rs2427530	 3.16	rs3810492	 0.066437	  5.64	-0.0635	136	  1	lasso	0.05866	 1.30e-07	-0.063492	0.949375
./fusion_twas/WEIGHTS/Blood_LDL/PI3_500kb.wgt.RDat	PI3	20	43803517	43805185	0.0911	rs6032029	-2.37	rs13037087	 0.028402	 -4.45	-1.9104	152	152	prs	0.04099	 9.54e-06	 1.241860	0.214288
./fusion_twas/WEIGHTS/Blood_LDL/MAP1LC3A_500kb.wgt.RDat	MAP1LC3A	20	33134658	33148149	0.0892	rs3736802	-2.68	rs6059909	 0.076576	  6.41	 0.0192	 63	  9	enet	0.09546	 1.45e-11	 0.468492	0.639433
