FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/Blood_LDL/TP53I3_500kb.wgt.RDat	TP53I3	2	2.43e+07	2.43e+07	0.1175	rs3731625	-2.59	rs11125393	 8.05e-02	 -6.64	 0.7561	 99	  6	lasso	0.08664	 1.32e-10	-1.5285	1.26e-01
./fusion_twas/WEIGHTS/Blood_LDL/MRPL35_500kb.wgt.RDat	MRPL35	2	8.64e+07	8.64e+07	0.1767	rs13431245	-2.37	rs7583021	 9.25e-02	  7.07	-0.9368	156	  8	lasso	0.12255	 1.49e-14	-0.7825	4.34e-01
./fusion_twas/WEIGHTS/Blood_LDL/HADHB_500kb.wgt.RDat	HADHB	2	2.65e+07	2.65e+07	0.0826	rs12474099	 2.91	rs6747116	 7.54e-02	  0.00	-0.3529	126	  7	enet	0.06882	 1.08e-08	 1.0891	2.76e-01
./fusion_twas/WEIGHTS/Blood_LDL/WDR35_500kb.wgt.RDat	WDR35	2	2.01e+07	2.02e+07	0.1071	rs7585590	-4.47	rs721933	 3.61e-02	 -5.62	-1.3833	248	 14	enet	0.08307	 3.20e-10	 2.1386	3.25e-02
./fusion_twas/WEIGHTS/Blood_LDL/SMC6_500kb.wgt.RDat	SMC6	2	1.78e+07	1.80e+07	0.0463	rs13395300	-3.60	rs1991315	-1.91e-04	 -3.84	 0.5577	184	184	prs	0.02718	 2.73e-04	-0.7135	4.76e-01
./fusion_twas/WEIGHTS/Blood_LDL/HECW2_500kb.wgt.RDat	HECW2	2	1.97e+08	1.97e+08	0.0910	rs6745575	 2.37	rs10183339	 4.41e-02	 -4.98	 1.3511	159	  3	lasso	0.02968	 1.49e-04	-0.5973	5.50e-01
./fusion_twas/WEIGHTS/Blood_LDL/GCC2_500kb.wgt.RDat	GCC2	2	1.09e+08	1.09e+08	0.4823	rs826682	 4.53	rs2577613	 6.69e-01	-17.11	 0.2642	145	  1	lasso	0.66772	9.63e-109	-0.2642	7.92e-01
./fusion_twas/WEIGHTS/Blood_LDL/CDCA7_500kb.wgt.RDat	CDCA7	2	1.74e+08	1.74e+08	0.0678	rs2676517	 2.61	rs12463612	 1.62e-03	 -3.18	 0.1757	208	208	prs	0.01179	 1.23e-02	-0.8039	4.21e-01
./fusion_twas/WEIGHTS/Blood_LDL/TIA1_500kb.wgt.RDat	TIA1	2	7.04e+07	7.05e+07	0.0498	rs3771434	-2.81	rs2272532	 3.74e-02	  4.86	 1.1154	193	  1	lasso	0.04482	 3.76e-06	 1.1154	2.65e-01
./fusion_twas/WEIGHTS/Blood_LDL/UNC50_500kb.wgt.RDat	UNC50	2	9.92e+07	9.92e+07	0.0487	rs3769747	 2.29	rs2278211	 2.48e-02	  3.65	 0.0339	111	111	prs	0.02522	 4.40e-04	-0.5957	5.51e-01
./fusion_twas/WEIGHTS/Blood_LDL/CCT4_500kb.wgt.RDat	CCT4	2	6.21e+07	6.21e+07	0.1109	rs17008755	-2.72	rs2694642	 3.32e-02	  0.00	 1.3704	110	110	prs	0.06480	 2.90e-08	 0.7685	4.42e-01
./fusion_twas/WEIGHTS/Blood_LDL/GRHL1_500kb.wgt.RDat	GRHL1	2	1.01e+07	1.01e+07	0.4114	rs908296	 2.43	rs10176656	 3.34e-01	  0.00	 0.5538	251	 12	enet	0.39181	 3.23e-50	-0.0672	9.46e-01
./fusion_twas/WEIGHTS/Blood_LDL/PASK_500kb.wgt.RDat	PASK	2	2.42e+08	2.42e+08	0.4187	rs11680616	 2.42	rs2074824	 3.79e-01	-12.93	 0.8391	144	  9	enet	0.45811	 2.11e-61	-0.8595	3.90e-01
./fusion_twas/WEIGHTS/Blood_LDL/RMDN2_500kb.wgt.RDat	RMDN2	2	3.82e+07	3.83e+07	0.0588	rs6741107	-2.72	rs2373106	 1.23e-02	  0.00	 0.3086	278	278	prs	0.03275	 7.05e-05	 0.0980	9.22e-01
./fusion_twas/WEIGHTS/Blood_LDL/DHX57_500kb.wgt.RDat	DHX57	2	3.90e+07	3.91e+07	0.1201	rs6741107	-2.72	rs4670899	 1.70e-01	 -8.79	 1.6667	105	  2	lasso	0.15617	 2.23e-18	-1.6126	1.07e-01
./fusion_twas/WEIGHTS/Blood_LDL/PAIP2B_500kb.wgt.RDat	PAIP2B	2	7.14e+07	7.15e+07	0.1090	rs7604412	-3.23	rs12470211	 5.35e-02	  0.00	-0.6727	230	230	prs	0.05871	 1.28e-07	-0.2690	7.88e-01
./fusion_twas/WEIGHTS/Blood_LDL/SPATS2L_500kb.wgt.RDat	SPATS2L	2	2.01e+08	2.01e+08	0.1143	rs12233018	 2.68	rs1900706	 3.94e-02	 -5.73	 0.7925	234	  9	lasso	0.04974	 1.14e-06	 0.0347	9.72e-01
./fusion_twas/WEIGHTS/Blood_LDL/ALMS1_500kb.wgt.RDat	ALMS1	2	7.36e+07	7.38e+07	0.1975	rs13016198	 2.45	rs7586361	 2.27e-01	 10.11	 0.0345	121	  7	lasso	0.23793	 2.58e-28	-0.4013	6.88e-01
./fusion_twas/WEIGHTS/Blood_LDL/PLCL1_500kb.wgt.RDat	PLCL1	2	1.99e+08	1.99e+08	0.1102	rs13398206	-2.47	rs1579695	 1.51e-01	  8.31	 0.4231	170	  5	lasso	0.16510	 2.03e-19	-0.0486	9.61e-01
./fusion_twas/WEIGHTS/Blood_LDL/AAMP_500kb.wgt.RDat	AAMP	2	2.19e+08	2.19e+08	0.0390	rs11884246	-3.95	rs992157	 7.74e-03	 -4.14	 2.0385	153	153	prs	0.01284	 9.40e-03	-2.0551	3.99e-02
./fusion_twas/WEIGHTS/Blood_LDL/CREB1_500kb.wgt.RDat	CREB1	2	2.08e+08	2.08e+08	0.0548	rs6719582	 3.21	rs1045780	 8.01e-03	  3.82	 0.9412	171	171	prs	0.01562	 4.69e-03	-0.2028	8.39e-01
./fusion_twas/WEIGHTS/Blood_LDL/MAT2A_500kb.wgt.RDat	MAT2A	2	8.58e+07	8.58e+07	0.0822	rs11690856	-2.98	rs2044475	 2.80e-02	 -5.17	-0.9524	223	223	prs	0.03634	 2.94e-05	 1.7467	8.07e-02
./fusion_twas/WEIGHTS/Blood_LDL/ATP6V1E2_500kb.wgt.RDat	ATP6V1E2	2	4.67e+07	4.68e+07	0.2265	rs17035489	-2.95	rs12997164	 1.64e-01	 -8.58	-1.1356	298	  6	lasso	0.18626	 6.35e-22	 0.8715	3.83e-01
./fusion_twas/WEIGHTS/Blood_LDL/CCDC141_500kb.wgt.RDat	CCDC141	2	1.80e+08	1.80e+08	0.0705	rs4243393	 2.31	rs10930865	 2.49e-02	 -4.26	-0.6309	225	  3	lasso	0.02967	 1.49e-04	-0.1426	8.87e-01
./fusion_twas/WEIGHTS/Blood_LDL/GALM_500kb.wgt.RDat	GALM	2	3.89e+07	3.90e+07	0.0521	rs6741107	-2.72	rs4670899	 3.43e-02	 -5.10	 1.6667	133	133	prs	0.04727	 2.08e-06	-1.2665	2.05e-01
./fusion_twas/WEIGHTS/Blood_LDL/PPIL3_500kb.wgt.RDat	PPIL3	2	2.02e+08	2.02e+08	0.3670	rs17468277	-2.74	rs7606251	 5.27e-01	-15.21	-1.1429	208	  6	lasso	0.53108	 2.07e-75	 0.9316	3.52e-01
./fusion_twas/WEIGHTS/Blood_LDL/AUP1_500kb.wgt.RDat	AUP1	2	7.48e+07	7.48e+07	0.0401	rs13016198	 2.45	rs10779958	-2.18e-03	  3.24	 1.0135	150	150	prs	0.01558	 4.73e-03	 1.6902	9.10e-02
./fusion_twas/WEIGHTS/Blood_LDL/HDLBP_500kb.wgt.RDat	HDLBP	2	2.42e+08	2.42e+08	0.1924	rs11680616	 2.42	rs7568	 2.07e-01	 -9.76	-1.4615	129	  6	lasso	0.23230	 1.34e-27	 1.4443	1.49e-01
./fusion_twas/WEIGHTS/Blood_LDL/KIAA1715_500kb.wgt.RDat	KIAA1715	2	1.77e+08	1.77e+08	0.2383	rs6734627	-2.75	rs2461759	 8.98e-02	  0.00	-0.4783	193	 27	enet	0.18956	 2.55e-22	-1.1966	2.31e-01
./fusion_twas/WEIGHTS/Blood_LDL/ACVR1C_500kb.wgt.RDat	ACVR1C	2	1.58e+08	1.58e+08	0.1309	rs6437137	-2.88	rs11899550	 6.12e-02	  5.38	-0.1565	137	137	blup	0.04774	 1.85e-06	-0.0934	9.26e-01
./fusion_twas/WEIGHTS/Blood_LDL/CALM2_500kb.wgt.RDat	CALM2	2	4.74e+07	4.74e+07	0.0840	rs17035489	-2.95	rs9917276	-1.62e-03	 -3.46	 1.4110	258	258	prs	0.03158	 9.37e-05	-2.5127	1.20e-02
./fusion_twas/WEIGHTS/Blood_LDL/HIBCH_500kb.wgt.RDat	HIBCH	2	1.91e+08	1.91e+08	0.1049	rs1558471	-3.69	rs291458	 5.74e-02	 -5.48	-0.1887	126	 10	enet	0.05694	 1.98e-07	 0.1429	8.86e-01
