FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/Blood_LDL/IL10RB_500kb.wgt.RDat	IL10RB	21	34638663	34669539	0.1301	rs1475835	-2.59	rs2833950	 0.032524	  0.00	-0.3273	191	  4	lasso	0.08393	 2.59e-10	-0.7157	0.474152
./fusion_twas/WEIGHTS/Blood_LDL/RRP1_500kb.wgt.RDat	RRP1	21	45209394	45225174	0.1602	rs162397	-2.77	rs2838418	 0.055928	  5.46	 0.3117	169	 11	enet	0.08026	 6.44e-10	 0.5064	0.612552
./fusion_twas/WEIGHTS/Blood_LDL/C21orf91_500kb.wgt.RDat	C21orf91	21	19161284	19191703	0.0898	rs1688182	 2.69	rs2298404	-0.000747	  3.44	 0.5588	213	213	prs	0.02021	 1.51e-03	 0.1314	0.895454
./fusion_twas/WEIGHTS/Blood_LDL/LINC00205_500kb.wgt.RDat	LINC00205	21	46713200	46717269	0.0372	rs9974061	-2.75	rs2255761	 0.003761	 -4.15	 0.1273	189	189	prs	0.02406	 5.85e-04	-0.4069	0.684113
./fusion_twas/WEIGHTS/Blood_LDL/TTC3_500kb.wgt.RDat	TTC3	21	38445526	38575413	0.3219	rs2835695	 3.00	rs2835583	 0.263798	-10.77	-0.7671	185	 31	enet	0.34232	 1.25e-42	 0.8744	0.381926
./fusion_twas/WEIGHTS/Blood_LDL/CSTB_500kb.wgt.RDat	CSTB	21	45192393	45196326	0.2738	rs162397	-2.77	rs2838371	 0.178055	 -9.30	 1.8519	164	  7	enet	0.27539	 3.24e-33	-1.9164	0.055315
./fusion_twas/WEIGHTS/Blood_LDL/AP001469.9_500kb.wgt.RDat	AP001469.9	21	47671463	47674047	0.0733	rs2277824	-3.58	rs2277824	 0.068303	 -5.75	-3.5811	156	  5	lasso	0.05706	 1.92e-07	 3.5817	0.000341
./fusion_twas/WEIGHTS/Blood_LDL/PDXK_500kb.wgt.RDat	PDXK	21	45138975	45182188	0.1309	rs162397	-2.77	rs2010795	 0.083510	  6.69	 0.7368	162	  3	lasso	0.09490	 1.67e-11	 0.8669	0.385979
./fusion_twas/WEIGHTS/Blood_LDL/WRB_500kb.wgt.RDat	WRB	21	40752170	40800454	0.4020	rs2837120	 3.19	rs2837006	 0.547542	 15.49	 1.0182	286	 10	enet	0.54573	 1.75e-78	 1.0118	0.311612
./fusion_twas/WEIGHTS/Blood_LDL/ITGB2-AS1_500kb.wgt.RDat	ITGB2-AS1	21	46340966	46349593	0.5535	rs3827260	 2.70	rs2070946	 0.280107	-11.84	-1.1698	232	 20	enet	0.39863	 2.61e-51	-0.0708	0.943523
./fusion_twas/WEIGHTS/Blood_LDL/ITSN1_500kb.wgt.RDat	ITSN1	21	35014706	35272165	0.2410	rs1475835	-2.59	rs2251854	 0.153503	 -8.69	 0.0256	238	  6	lasso	0.13913	 2.01e-16	-0.1530	0.878413
./fusion_twas/WEIGHTS/Blood_LDL/N6AMT1_500kb.wgt.RDat	N6AMT1	21	30244513	30257693	0.0574	rs10482993	 1.70	rs17734876	 0.058545	 -5.69	 0.0769	140	  4	lasso	0.05912	 1.16e-07	-0.3875	0.698385
./fusion_twas/WEIGHTS/Blood_LDL/DSTNP1_500kb.wgt.RDat	DSTNP1	21	48073470	48073934	0.1335	rs2277824	-3.58	rs11910707	 0.094787	  6.58	-0.6379	 82	  5	lasso	0.11864	 4.07e-14	-0.7612	0.446529
./fusion_twas/WEIGHTS/Blood_LDL/AP001468.1_500kb.wgt.RDat	AP001468.1	21	47612391	47613673	0.3319	rs2277824	-3.58	rs2254522	 0.290745	-11.32	-2.9104	160	 22	enet	0.30297	 5.50e-37	 2.6890	0.007168
./fusion_twas/WEIGHTS/Blood_LDL/PDE9A_500kb.wgt.RDat	PDE9A	21	44073746	44195619	0.0881	rs2284965	 2.23	rs11203213	 0.083769	  6.18	-0.1733	308	  4	lasso	0.10426	 1.58e-12	-0.4491	0.653371
./fusion_twas/WEIGHTS/Blood_LDL/LL21NC02-1C16.2_500kb.wgt.RDat	LL21NC02-1C16.2	21	46356218	46356869	0.1254	rs3827260	 2.70	rs3827260	 0.045604	  5.14	 2.7018	232	 12	enet	0.04801	 1.74e-06	 1.9845	0.047200
./fusion_twas/WEIGHTS/Blood_LDL/C21orf2_500kb.wgt.RDat	C21orf2	21	45748827	45759285	0.3772	rs690626	-2.40	rs2236441	 0.205668	 -9.52	-0.5652	191	  4	lasso	0.27993	 7.92e-34	 0.6459	0.518340
./fusion_twas/WEIGHTS/Blood_LDL/TMEM50B_500kb.wgt.RDat	TMEM50B	21	34804792	34852318	0.2407	rs1475835	-2.59	rs2834224	 0.276267	-11.09	-0.2075	216	  5	lasso	0.28268	 3.36e-34	 0.2335	0.815390
./fusion_twas/WEIGHTS/Blood_LDL/BX322557.10_500kb.wgt.RDat	BX322557.10	21	46707967	46711653	0.0609	rs9974061	-2.75	rs2838807	-0.001969	  3.50	-0.0185	189	189	prs	0.02154	 1.08e-03	-0.4825	0.629441
./fusion_twas/WEIGHTS/Blood_LDL/MORC3_500kb.wgt.RDat	MORC3	21	37692487	37758446	0.2264	rs128494	-2.95	rs7282050	 0.133552	  8.20	-0.2113	216	  3	lasso	0.16450	 2.39e-19	-0.6807	0.496042
./fusion_twas/WEIGHTS/Blood_LDL/S100B_500kb.wgt.RDat	S100B	21	48018875	48025121	0.5139	rs2277824	-3.58	rs9978018	 0.433093	  0.00	-0.3509	 98	 24	enet	0.55219	 7.18e-80	-0.2992	0.764818
./fusion_twas/WEIGHTS/Blood_LDL/CBR1_500kb.wgt.RDat	CBR1	21	37442239	37445464	0.1620	rs128494	-2.95	rs2835269	 0.068621	 -5.80	-2.0533	177	  6	lasso	0.08119	 5.11e-10	 1.7064	0.087931
./fusion_twas/WEIGHTS/Blood_LDL/PRDM15_500kb.wgt.RDat	PRDM15	21	43218385	43299591	0.2042	rs9976949	 3.40	rs7278220	 0.105103	  0.00	-0.3077	434	  4	lasso	0.19500	 5.61e-23	 0.3508	0.725742
./fusion_twas/WEIGHTS/Blood_LDL/C21orf49_500kb.wgt.RDat	C21orf49	21	34144411	34266043	0.1569	rs2833788	 3.02	rs648648	 0.027929	 -5.00	 0.7778	222	 36	enet	0.04584	 2.94e-06	 0.3594	0.719313
./fusion_twas/WEIGHTS/Blood_LDL/MRPS6_500kb.wgt.RDat	MRPS6	21	35445524	35515334	0.1678	rs765610	 3.06	rs8130507	 0.048174	  5.52	 0.2264	221	221	prs	0.11106	 2.82e-13	-0.2723	0.785420
./fusion_twas/WEIGHTS/Blood_LDL/IFNGR2_500kb.wgt.RDat	IFNGR2	21	34775202	34851655	0.1281	rs1475835	-2.59	rs9978223	 0.103380	  7.01	 0.1351	222	  2	lasso	0.10589	 1.05e-12	 0.1436	0.885817
./fusion_twas/WEIGHTS/Blood_LDL/PSMG1_500kb.wgt.RDat	PSMG1	21	40546695	40555777	0.0752	rs2836643	-3.01	rs2836616	 0.072349	  0.00	-1.0690	250	  5	lasso	0.06042	 8.44e-08	-0.8721	0.383161
./fusion_twas/WEIGHTS/Blood_LDL/KCNJ15_500kb.wgt.RDat	KCNJ15	21	39529128	39679279	0.1047	rs2836643	-3.01	rs2211860	 0.064273	  5.56	 0.4528	275	  2	lasso	0.05290	 5.29e-07	 0.4280	0.668623
./fusion_twas/WEIGHTS/Blood_LDL/PTTG1IP_500kb.wgt.RDat	PTTG1IP	21	46269500	46293752	0.2956	rs3827260	 2.70	rs235282	 0.220449	 -9.87	-1.7963	211	  5	lasso	0.30260	 6.19e-37	 1.7404	0.081787
./fusion_twas/WEIGHTS/Blood_LDL/SLC5A3_500kb.wgt.RDat	SLC5A3	21	35445870	35478559	0.1381	rs2300390	 2.84	rs2032313	 0.094031	  6.67	 0.5192	210	210	prs	0.10266	 2.37e-12	-0.0177	0.985861
./fusion_twas/WEIGHTS/Blood_LDL/UBE2G2_500kb.wgt.RDat	UBE2G2	21	46188955	46221934	0.0842	rs3827260	 2.70	rs6518204	 0.018290	 -4.49	 1.4364	214	214	prs	0.04269	 6.32e-06	 0.0432	0.965537
./fusion_twas/WEIGHTS/Blood_LDL/COL6A2_500kb.wgt.RDat	COL6A2	21	47518011	47552763	0.2738	rs2277824	-3.58	rs2839116	 0.083054	 -6.27	 1.5857	163	163	blup	0.13414	 7.40e-16	-2.6853	0.007247
./fusion_twas/WEIGHTS/Blood_LDL/OLIG1_500kb.wgt.RDat	OLIG1	21	34442450	34444726	0.2984	rs1475835	-2.59	rs928736	 0.222088	  9.91	-0.0339	195	  4	lasso	0.23893	 1.92e-28	-0.0415	0.966864
./fusion_twas/WEIGHTS/Blood_LDL/ITGB2_500kb.wgt.RDat	ITGB2	21	46305868	46351904	0.3252	rs3827260	 2.70	rs760462	 0.252381	-10.58	 1.8298	234	  4	lasso	0.26511	 7.58e-32	-1.9450	0.051779
./fusion_twas/WEIGHTS/Blood_LDL/TMPRSS3_500kb.wgt.RDat	TMPRSS3	21	43791999	43816955	0.2929	rs2284965	 2.23	rs11909987	 0.152750	  8.45	 0.2000	390	 39	enet	0.21713	 1.08e-25	 0.8014	0.422873
./fusion_twas/WEIGHTS/Blood_LDL/AP001055.1_500kb.wgt.RDat	AP001055.1	21	45587818	45593580	0.0690	NA	   NA	NA	       NA	    NA	     NA	172	  0	lasso	0.07516	 2.27e-09	     NA	      NA
./fusion_twas/WEIGHTS/Blood_LDL/MRPL39_500kb.wgt.RDat	MRPL39	21	26957968	26979829	0.0640	rs17794802	-3.16	rs2829538	 0.045220	  0.00	-0.0339	129	129	prs	0.03050	 1.22e-04	-0.6794	0.496900
./fusion_twas/WEIGHTS/Blood_LDL/UBASH3A_500kb.wgt.RDat	UBASH3A	21	43824008	43867791	0.4716	rs2284965	 2.23	rs1893592	 0.335526	 12.19	 0.2167	375	  5	lasso	0.33410	 2.02e-41	 0.2243	0.822492
./fusion_twas/WEIGHTS/Blood_LDL/BACH1_500kb.wgt.RDat	BACH1	21	30566392	31003071	0.0513	rs10432780	 2.29	rs2832141	 0.028915	  4.34	 0.1930	209	  4	lasso	0.02385	 6.16e-04	 0.2974	0.766169
./fusion_twas/WEIGHTS/Blood_LDL/PCNT_500kb.wgt.RDat	PCNT	21	47744036	47865682	0.1324	rs2277824	-3.58	rs2277824	 0.039098	 -5.74	-3.5811	151	 32	enet	0.08796	 9.50e-11	 1.8503	0.064276
