FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/Blood_LDL/NOP10_500kb.wgt.RDat	NOP10	15	3.46e+07	3.46e+07	0.0905	rs17236946	-3.09	rs8031147	 0.090867	  6.40	-1.1538	158	  1	lasso	0.0877	 1.01e-10	-1.1538	0.248563
./fusion_twas/WEIGHTS/Blood_LDL/RP11-139H15.1_500kb.wgt.RDat	RP11-139H15.1	15	5.56e+07	5.56e+07	0.0702	rs1994890	-2.56	rs12902710	 0.079467	 -6.02	 0.0909	161	  3	lasso	0.0719	 5.02e-09	-0.0422	0.966344
./fusion_twas/WEIGHTS/Blood_LDL/CTSH_500kb.wgt.RDat	CTSH	15	7.92e+07	7.92e+07	0.5625	rs3743057	 2.56	rs12148472	 0.293853	-11.37	-1.8118	177	 24	enet	0.3632	 9.24e-46	 1.4299	0.152749
./fusion_twas/WEIGHTS/Blood_LDL/VPS13C_500kb.wgt.RDat	VPS13C	15	6.21e+07	6.24e+07	0.1217	rs11856607	 3.71	rs7168164	 0.076130	  6.33	-1.7170	259	  2	lasso	0.0681	 1.28e-08	-1.7244	0.084633
./fusion_twas/WEIGHTS/Blood_LDL/TM6SF1_500kb.wgt.RDat	TM6SF1	15	8.38e+07	8.38e+07	0.1119	rs3743102	-2.67	rs13379920	 0.082130	  6.44	-0.5536	139	  3	lasso	0.0721	 4.77e-09	-0.2880	0.773369
./fusion_twas/WEIGHTS/Blood_LDL/UBE2Q2_500kb.wgt.RDat	UBE2Q2	15	7.61e+07	7.62e+07	0.1219	rs1128933	-3.46	rs17427548	 0.073527	 -5.77	-0.9843	 89	  3	lasso	0.1077	 6.61e-13	 0.1139	0.909334
./fusion_twas/WEIGHTS/Blood_LDL/SPPL2A_500kb.wgt.RDat	SPPL2A	15	5.10e+07	5.11e+07	0.0635	rs12916358	 2.86	rs1365508	 0.012179	  0.00	 1.0370	127	127	prs	0.0356	 3.56e-05	 0.2616	0.793662
./fusion_twas/WEIGHTS/Blood_LDL/ISG20_500kb.wgt.RDat	ISG20	15	8.92e+07	8.92e+07	0.0802	rs11638818	-3.57	rs8025352	 0.051161	 -5.18	-2.2712	195	  9	enet	0.0425	 6.62e-06	 2.2800	0.022606
./fusion_twas/WEIGHTS/Blood_LDL/MAP2K5_500kb.wgt.RDat	MAP2K5	15	6.78e+07	6.81e+07	0.1166	rs4147358	 3.78	rs4776361	 0.076840	 -6.02	 0.1628	172	  4	lasso	0.0799	 7.05e-10	 0.1507	0.880203
./fusion_twas/WEIGHTS/Blood_LDL/AAGAB_500kb.wgt.RDat	AAGAB	15	6.75e+07	6.75e+07	0.0891	rs4147358	 3.78	rs7169664	-0.002050	 -3.09	 1.7429	188	188	prs	0.0265	 3.26e-04	-3.4276	0.000609
./fusion_twas/WEIGHTS/Blood_LDL/TUBGCP4_500kb.wgt.RDat	TUBGCP4	15	4.37e+07	4.37e+07	0.0386	rs478104	-1.91	rs10518812	 0.045997	 -4.71	-0.9697	 81	  3	lasso	0.0366	 2.77e-05	 0.9577	0.338197
./fusion_twas/WEIGHTS/Blood_LDL/GOLGA8B_500kb.wgt.RDat	GOLGA8B	15	3.48e+07	3.49e+07	0.1579	rs17236946	-3.09	rs2879515	 0.074474	 -5.90	 1.4444	163	  4	lasso	0.0629	 4.61e-08	-1.4632	0.143408
./fusion_twas/WEIGHTS/Blood_LDL/SLCO3A1_500kb.wgt.RDat	SLCO3A1	15	9.24e+07	9.27e+07	0.0857	rs4777959	 2.56	rs4129637	-0.001916	  3.45	 0.1500	431	431	prs	0.0188	 2.13e-03	-0.1985	0.842616
./fusion_twas/WEIGHTS/Blood_LDL/C15orf57_500kb.wgt.RDat	C15orf57	15	4.08e+07	4.09e+07	0.1379	rs1049598	 3.05	rs8041534	 0.231890	 10.20	-0.6792	145	 14	enet	0.2220	 2.68e-26	-0.6442	0.519448
./fusion_twas/WEIGHTS/Blood_LDL/DIS3L_500kb.wgt.RDat	DIS3L	15	6.66e+07	6.66e+07	0.2786	rs4381541	-2.21	rs12911848	 0.144574	 -8.03	 0.3962	199	 33	enet	0.2858	 1.27e-34	 0.3605	0.718471
./fusion_twas/WEIGHTS/Blood_LDL/NEO1_500kb.wgt.RDat	NEO1	15	7.33e+07	7.36e+07	0.2874	rs11637927	-2.45	rs17762146	 0.135213	 -8.32	 0.8205	118	 20	enet	0.2542	 2.08e-30	 0.1102	0.912238
./fusion_twas/WEIGHTS/Blood_LDL/MORF4L1_500kb.wgt.RDat	MORF4L1	15	7.91e+07	7.92e+07	0.0643	rs3743057	 2.56	rs9806693	 0.031599	 -4.46	-0.2941	189	  2	lasso	0.0320	 8.46e-05	 0.3134	0.753976
./fusion_twas/WEIGHTS/Blood_LDL/IQGAP1_500kb.wgt.RDat	IQGAP1	15	9.09e+07	9.10e+07	0.1631	rs11073953	 2.22	rs8033595	 0.150301	  8.94	 0.7358	184	184	prs	0.2138	 2.82e-25	 0.6235	0.532942
./fusion_twas/WEIGHTS/Blood_LDL/PARP16_500kb.wgt.RDat	PARP16	15	6.55e+07	6.56e+07	0.0924	rs832886	-2.91	rs894494	 0.104517	 -7.00	-0.5385	101	  1	lasso	0.0912	 4.22e-11	 0.5385	0.590258
./fusion_twas/WEIGHTS/Blood_LDL/UACA_500kb.wgt.RDat	UACA	15	7.09e+07	7.11e+07	0.1290	rs11072143	 2.49	rs720251	 0.057785	  5.40	 1.2472	159	 22	enet	0.0927	 2.88e-11	 1.2536	0.209976
./fusion_twas/WEIGHTS/Blood_LDL/SCAMP2_500kb.wgt.RDat	SCAMP2	15	7.51e+07	7.52e+07	0.0647	rs1133323	 4.03	rs3743487	 0.017742	 -4.62	-0.6824	117	  5	lasso	0.0367	 2.68e-05	 1.3837	0.166437
./fusion_twas/WEIGHTS/Blood_LDL/CALML4_500kb.wgt.RDat	CALML4	15	6.85e+07	6.85e+07	0.0821	rs430610	-2.38	rs12593922	 0.037985	 -5.51	-0.9459	179	  2	lasso	0.0596	 1.03e-07	 0.5966	0.550787
./fusion_twas/WEIGHTS/Blood_LDL/RCCD1_500kb.wgt.RDat	RCCD1	15	9.15e+07	9.15e+07	0.1695	rs3743444	-2.52	rs2290202	 0.194882	  9.30	-0.9623	218	  1	lasso	0.1866	 5.73e-22	-0.9623	0.335917
./fusion_twas/WEIGHTS/Blood_LDL/RP11-23P13.7_500kb.wgt.RDat	RP11-23P13.7	15	4.22e+07	4.22e+07	0.0785	rs16971915	 2.20	rs1209334	 0.011996	 -3.89	 0.2453	162	  5	lasso	0.0139	 7.19e-03	 0.1878	0.851060
./fusion_twas/WEIGHTS/Blood_LDL/GTF2A2_500kb.wgt.RDat	GTF2A2	15	5.99e+07	5.99e+07	0.1467	rs17302400	 2.94	rs1135148	 0.130035	  8.05	 0.4000	191	  7	enet	0.1308	 1.75e-15	 0.5607	0.575013
./fusion_twas/WEIGHTS/Blood_LDL/SQRDL_500kb.wgt.RDat	SQRDL	15	4.59e+07	4.60e+07	0.1117	rs950027	-2.35	rs938132	 0.055894	  0.00	 0.3115	148	  1	lasso	0.0448	 3.78e-06	 0.7763	0.437563
./fusion_twas/WEIGHTS/Blood_LDL/PEX11A_500kb.wgt.RDat	PEX11A	15	9.02e+07	9.02e+07	0.1393	rs17821167	-2.11	rs2283437	 0.131162	  0.00	 0.2222	154	  3	lasso	0.1201	 2.82e-14	-0.0843	0.932790
./fusion_twas/WEIGHTS/Blood_LDL/ARHGAP11A_500kb.wgt.RDat	ARHGAP11A	15	3.29e+07	3.29e+07	0.1928	rs747349	 2.81	rs11635997	 0.020789	  4.97	 1.3692	180	 28	enet	0.1235	 1.18e-14	 1.4029	0.160655
./fusion_twas/WEIGHTS/Blood_LDL/LIPC_500kb.wgt.RDat	LIPC	15	5.87e+07	5.89e+07	0.2771	rs8037673	 2.75	rs8024755	 0.026971	  4.50	-0.0448	259	 70	enet	0.0725	 4.41e-09	-0.6646	0.506287
./fusion_twas/WEIGHTS/Blood_LDL/BMF_500kb.wgt.RDat	BMF	15	4.04e+07	4.04e+07	0.0534	rs16970633	-2.21	rs1801389	 0.014076	 -4.36	-1.3247	192	  4	lasso	0.0214	 1.12e-03	 1.0509	0.293302
./fusion_twas/WEIGHTS/Blood_LDL/HEXA_500kb.wgt.RDat	HEXA	15	7.26e+07	7.27e+07	0.0493	rs11637927	-2.45	rs11072355	 0.007962	 -4.12	-1.4194	 66	 66	prs	0.0379	 2.04e-05	 1.9323	0.053319
./fusion_twas/WEIGHTS/Blood_LDL/CIB1_500kb.wgt.RDat	CIB1	15	9.08e+07	9.08e+07	0.5370	rs17821167	-2.11	rs3743115	 0.518454	  0.00	 0.8519	152	 10	enet	0.5618	 5.70e-82	 0.4620	0.644092
