FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./fusion_twas/WEIGHTS/Blood_LDL/INPP5E_500kb.wgt.RDat	INPP5E	9	1.39e+08	1.39e+08	0.0836	rs3780190	 2.68	rs3829112	 0.081358	 -6.21	-0.1486	 92	  3	lasso	0.07100	 6.32e-09	 0.30779	7.58e-01
./fusion_twas/WEIGHTS/Blood_LDL/C9orf91_500kb.wgt.RDat	C9orf91	9	1.17e+08	1.17e+08	0.0708	rs1249725	-2.98	rs3810935	 0.005099	 -4.04	 1.0606	276	  4	lasso	0.02017	 1.52e-03	-1.49136	1.36e-01
./fusion_twas/WEIGHTS/Blood_LDL/RPL12_500kb.wgt.RDat	RPL12	9	1.30e+08	1.30e+08	0.1564	rs1537034	 3.05	rs2247573	 0.165686	 -8.66	-0.0377	104	  3	lasso	0.16257	 4.01e-19	 0.13481	8.93e-01
./fusion_twas/WEIGHTS/Blood_LDL/GOLGA1_500kb.wgt.RDat	GOLGA1	9	1.28e+08	1.28e+08	0.1347	rs2841334	-2.14	rs10986490	 0.103589	  6.87	-0.0566	 83	  3	lasso	0.11225	 2.08e-13	 0.14711	8.83e-01
./fusion_twas/WEIGHTS/Blood_LDL/FKTN_500kb.wgt.RDat	FKTN	9	1.08e+08	1.08e+08	0.0621	rs885954	 2.81	rs17251166	 0.007414	 -4.04	 1.0250	157	157	prs	0.03055	 1.20e-04	 1.52713	1.27e-01
./fusion_twas/WEIGHTS/Blood_LDL/FRMD3_500kb.wgt.RDat	FRMD3	9	8.59e+07	8.62e+07	0.0641	rs17086147	-3.43	rs7043569	 0.047037	  0.00	 0.7091	244	  1	lasso	0.03934	 1.42e-05	 0.33333	7.39e-01
./fusion_twas/WEIGHTS/Blood_LDL/STX17_500kb.wgt.RDat	STX17	9	1.03e+08	1.03e+08	0.0809	rs10988904	-4.07	rs10739795	 0.097473	 -6.67	-0.2692	 71	  2	lasso	0.09380	 2.20e-11	 0.16104	8.72e-01
./fusion_twas/WEIGHTS/Blood_LDL/GAPVD1_500kb.wgt.RDat	GAPVD1	9	1.28e+08	1.28e+08	0.0292	rs871391	-3.02	rs6478703	 0.000589	  3.64	 2.0189	 86	 86	prs	0.01552	 4.81e-03	 1.77204	7.64e-02
./fusion_twas/WEIGHTS/Blood_LDL/TRAF1_500kb.wgt.RDat	TRAF1	9	1.24e+08	1.24e+08	0.0567	rs7849947	-3.27	rs914592	 0.055308	  0.00	-0.0308	119	119	prs	0.04509	 3.53e-06	-0.03013	9.76e-01
./fusion_twas/WEIGHTS/Blood_LDL/MSANTD3_500kb.wgt.RDat	MSANTD3	9	1.03e+08	1.03e+08	0.0749	rs10819808	 2.66	rs7036906	 0.016356	  4.65	 1.9138	107	107	prs	0.03335	 6.09e-05	 1.23772	2.16e-01
